***SENSOR SELECTION
CH 1-Voltage(±1V)
CH 2-Voltage(±1V)
CH 3-Voltage(±1V)
INTERNAL
*** Sampling Rate 
1 Data Per 1 Min
*** Duration to Monitor  
1 Day
Time(s),V,V,V,°C
5220,0.835996,0.843983,0.854100,22.8418
5280,0.835463,0.844515,0.854100,22.8418
5340,0.835996,0.844515,0.853567,22.7612
5400,0.835463,0.844515,0.853567,22.7612
5460,0.835463,0.844515,0.853567,22.7612
5520,0.834931,0.844515,0.853567,22.7612
5580,0.834931,0.844515,0.853567,22.7612
5640,0.834398,0.845048,0.853035,22.7612
5700,0.834398,0.844515,0.852503,22.7612
5760,0.833866,0.843983,0.851970,22.6806
5820,0.833333,0.843983,0.851970,22.7612
5880,0.833333,0.843983,0.851438,22.7612
5940,0.832801,0.843983,0.851438,22.6806
6000,0.832801,0.843983,0.851438,22.7612
6060,0.832801,0.843450,0.850905,22.6806
6120,0.832801,0.842918,0.850905,22.6806
6180,0.832801,0.842918,0.850905,22.7612
6240,0.832801,0.842385,0.850905,22.6806
6300,0.832801,0.841853,0.850373,22.7612
6360,0.832801,0.841853,0.850373,22.6806
6420,0.832801,0.841320,0.850373,22.7612
6480,0.832801,0.840788,0.850373,22.6806
6540,0.832801,0.840255,0.850373,22.6806
6600,0.832268,0.839723,0.850373,22.6001
6660,0.831736,0.838658,0.850373,22.6001
6720,0.831203,0.838126,0.849840,22.6001
6780,0.831203,0.837593,0.849840,22.6001
6840,0.830671,0.837061,0.849840,22.6001
6900,0.830138,0.836528,0.849840,22.6806
6960,0.830138,0.835996,0.849840,22.6001
7020,0.829606,0.835463,0.849840,22.6001
7080,0.829073,0.834931,0.849840,22.6001
7140,0.829073,0.834931,0.849840,22.6001
7200,0.828541,0.834398,0.849840,22.6001
7260,0.828008,0.833866,0.849840,22.6001
7320,0.827476,0.833333,0.849840,22.6001
7380,0.826943,0.833333,0.849840,22.6001
7440,0.826411,0.832801,0.849840,22.6001
7500,0.825878,0.832268,0.849840,22.6001
7560,0.825346,0.831203,0.849840,22.6001
7620,0.824813,0.831203,0.849840,22.5195
7680,0.824281,0.830671,0.849840,22.6001
7740,0.823216,0.830671,0.849308,22.6001
7800,0.822684,0.830138,0.849308,22.6001
7860,0.822151,0.829073,0.848775,22.6001
7920,0.821619,0.828008,0.848243,22.6001
7980,0.821086,0.827476,0.848243,22.6001
8040,0.820554,0.826411,0.848243,22.6001
8100,0.820021,0.825878,0.848243,22.6001
8160,0.819489,0.825346,0.847710,22.6001
8220,0.818956,0.824813,0.847710,22.6001
8280,0.818424,0.824281,0.847178,22.5195
8340,0.816826,0.823216,0.847710,22.6001
8400,0.816294,0.822151,0.847178,22.5195
8460,0.815761,0.822151,0.846645,22.5195
8520,0.815229,0.821619,0.847710,22.6001
8580,0.814696,0.820554,0.847710,22.5195
8640,0.814164,0.820021,0.847710,22.5195
8700,0.814164,0.819489,0.847710,22.5195
8760,0.813631,0.818956,0.847710,22.5195
8820,0.813099,0.817359,0.847178,22.5195
8880,0.813099,0.816826,0.846645,22.5195
8940,0.812566,0.816294,0.846113,22.5195
9000,0.812034,0.815761,0.845580,22.6001
9060,0.811501,0.815229,0.845048,22.5195
9120,0.810969,0.814696,0.844515,22.5195
9180,0.810969,0.814164,0.843983,22.4389
9240,0.809904,0.813631,0.843450,22.6001
9300,0.809372,0.813099,0.842918,22.5195
9360,0.808839,0.813099,0.842918,22.5195
9420,0.808307,0.812566,0.842385,22.5195
9480,0.807242,0.811501,0.841853,22.5195
9540,0.807242,0.810969,0.841320,22.5195
9600,0.806709,0.810969,0.840788,22.5195
9660,0.806177,0.809904,0.839723,22.4389
9720,0.805644,0.809372,0.839190,22.5195
9780,0.805112,0.808839,0.838658,22.5195
9840,0.804579,0.808307,0.837593,22.5195
9900,0.804579,0.807774,0.837061,22.5195
9960,0.803514,0.807242,0.836528,22.5195
10020,0.802982,0.806177,0.835463,22.5195
10080,0.802449,0.805644,0.834931,22.5195
10140,0.801384,0.805112,0.834398,22.5195
10200,0.800852,0.804047,0.833333,22.5195
10260,0.800319,0.802982,0.832801,22.5195
10320,0.799254,0.802449,0.832801,22.5195
10380,0.798189,0.801384,0.831736,22.5195
10440,0.797124,0.800319,0.831203,22.5195
10500,0.796592,0.799787,0.830671,22.5195
10560,0.796059,0.798722,0.829606,22.4389
10620,0.794995,0.797657,0.828541,22.5195
10680,0.794462,0.796592,0.828008,22.4389
10740,0.793930,0.796059,0.826943,22.5195
10800,0.793397,0.794462,0.826411,22.4389
10860,0.792865,0.793930,0.825346,22.4389
10920,0.792332,0.792865,0.824281,22.5195
10980,0.792332,0.792332,0.822684,22.4389
11040,0.791800,0.791800,0.822151,22.4389
11100,0.791267,0.790202,0.821086,22.4389
11160,0.790735,0.789137,0.820021,22.4389
11220,0.790202,0.788072,0.818956,22.4389
11280,0.789670,0.787007,0.817359,22.4389
11340,0.789137,0.785942,0.816294,22.4389
11400,0.788605,0.784877,0.815229,22.4389
11460,0.788072,0.783280,0.814164,22.4389
11520,0.788072,0.782215,0.813099,22.4389
11580,0.787540,0.781150,0.812034,22.4389
11640,0.787007,0.780085,0.810969,22.4389
11700,0.786475,0.779020,0.809904,22.4389
11760,0.785942,0.777955,0.808839,22.4389
11820,0.785410,0.776890,0.807774,22.4389
11880,0.784877,0.775825,0.806709,22.4389
11940,0.784345,0.775293,0.806177,22.4389
12000,0.783812,0.774228,0.805112,22.4389
12060,0.783280,0.773695,0.804047,22.4389
12120,0.783280,0.773163,0.802982,22.3584
12180,0.782215,0.772098,0.802449,22.4389
12240,0.781682,0.771033,0.801384,22.4389
12300,0.781682,0.770500,0.800319,22.4389
12360,0.781150,0.769968,0.798722,22.3584
12420,0.780085,0.769435,0.798189,22.3584
12480,0.780085,0.768370,0.797124,22.4389
12540,0.779553,0.767838,0.796059,22.4389
12600,0.779020,0.766773,0.794995,22.4389
12660,0.778488,0.766773,0.793930,22.4389
12720,0.777955,0.766241,0.792332,22.4389
12780,0.777423,0.765708,0.791800,22.4389
12840,0.775825,0.764643,0.791267,22.4389
12900,0.774760,0.764111,0.790735,22.4389
12960,0.773163,0.763046,0.790202,22.4389
13020,0.771565,0.762513,0.789137,22.3584
13080,0.769968,0.761448,0.788072,22.4389
13140,0.768370,0.760916,0.787540,22.4389
13200,0.767305,0.759851,0.786475,22.3584
13260,0.766241,0.759318,0.785410,22.3584
13320,0.765176,0.758253,0.784345,22.4389
13380,0.764111,0.757721,0.783280,22.4389
13440,0.763046,0.757188,0.782747,22.4389
13500,0.761981,0.756656,0.781682,22.4389
13560,0.760916,0.756123,0.780618,22.4389
13620,0.759851,0.755591,0.780085,22.3584
13680,0.759318,0.755591,0.779553,22.4389
13740,0.758253,0.754526,0.778488,22.3584
13800,0.757721,0.754526,0.777955,22.4389
13860,0.757721,0.753993,0.776890,22.4389
13920,0.756656,0.753993,0.775825,22.4389
13980,0.756656,0.753461,0.775293,22.4389
14040,0.756123,0.752928,0.774760,22.4389
14100,0.755058,0.752928,0.774760,22.4389
14160,0.755058,0.752396,0.774228,22.3584
14220,0.754526,0.751864,0.773695,22.3584
14280,0.753993,0.751864,0.773695,22.3584
14340,0.753461,0.751331,0.773163,22.3584
14400,0.753461,0.750799,0.772630,22.4389
14460,0.752928,0.749734,0.772098,22.3584
14520,0.752396,0.749201,0.771565,22.3584
14580,0.751864,0.749201,0.771033,22.3584
14640,0.751331,0.748669,0.770500,22.3584
14700,0.751331,0.748136,0.769968,22.3584
14760,0.750799,0.748136,0.769435,22.3584
14820,0.750266,0.747604,0.768903,22.3584
14880,0.749201,0.747604,0.768370,22.3584
14940,0.749201,0.747071,0.767838,22.3584
15000,0.748669,0.746539,0.767305,22.3584
15060,0.748136,0.746539,0.766773,22.3584
15120,0.747604,0.746006,0.766241,22.3584
15180,0.747604,0.745474,0.765708,22.2778
15240,0.747604,0.745474,0.765176,22.3584
15300,0.747071,0.745474,0.764643,22.3584
15360,0.746539,0.744941,0.764111,22.3584
15420,0.746539,0.744941,0.763046,22.3584
15480,0.746006,0.744941,0.762513,22.3584
15540,0.746006,0.744409,0.761981,22.3584
15600,0.745474,0.744409,0.760383,22.3584
15660,0.745474,0.743876,0.759851,22.2778
15720,0.744941,0.743876,0.758786,22.2778
15780,0.744409,0.743344,0.757721,22.2778
15840,0.743876,0.743344,0.757188,22.2778
15900,0.743344,0.743344,0.756123,22.2778
15960,0.743344,0.742811,0.755591,22.3584
16020,0.742811,0.743344,0.754526,22.3584
16080,0.742279,0.742811,0.753993,22.2778
16140,0.741746,0.742279,0.753461,22.2778
16200,0.741214,0.742279,0.752928,22.2778
16260,0.740681,0.741746,0.752396,22.2778
16320,0.740681,0.741746,0.751864,22.2778
16380,0.740149,0.741214,0.751331,22.2778
16440,0.739616,0.741214,0.750799,22.2778
16500,0.739084,0.740681,0.749734,22.2778
16560,0.738551,0.740681,0.749201,22.2778
16620,0.738019,0.740681,0.748669,22.2778
16680,0.737487,0.740149,0.748136,22.2778
16740,0.736954,0.739616,0.747604,22.2778
16800,0.736954,0.739616,0.747071,22.2778
16860,0.736422,0.739084,0.746539,22.2778
16920,0.735889,0.739084,0.746539,22.2778
16980,0.735357,0.738019,0.746006,22.2778
17040,0.734824,0.738019,0.745474,22.2778
17100,0.734292,0.737487,0.744941,22.2778
17160,0.734292,0.736954,0.744941,22.2778
17220,0.733759,0.736954,0.744409,22.2778
17280,0.733227,0.736422,0.743876,22.2778
17340,0.732694,0.735889,0.743344,22.2778
17400,0.732694,0.735889,0.742811,22.2778
17460,0.732162,0.735357,0.742811,22.2778
17520,0.731629,0.734824,0.742279,22.2778
17580,0.731097,0.734292,0.741746,22.1972
17640,0.731097,0.734292,0.741746,22.2778
17700,0.730564,0.733227,0.741214,22.2778
17760,0.730032,0.733227,0.740681,22.1972
17820,0.729499,0.732694,0.740681,22.1972
17880,0.729499,0.732162,0.740149,22.1972
17940,0.728967,0.732162,0.739616,22.1972
18000,0.728434,0.731629,0.739616,22.2778
18060,0.728434,0.731097,0.739084,22.2778
18120,0.727902,0.730564,0.739084,22.1972
18180,0.727902,0.730564,0.738551,22.2778
18240,0.727369,0.730032,0.738019,22.1972
18300,0.726837,0.729499,0.738019,22.1972
18360,0.726304,0.729499,0.737487,22.2778
18420,0.726304,0.728967,0.736954,22.2778
18480,0.725772,0.728967,0.736954,22.1972
18540,0.725772,0.728434,0.736954,22.1972
18600,0.725239,0.728434,0.736422,22.2778
18660,0.724707,0.727902,0.735889,22.1972
18720,0.724707,0.727369,0.735357,22.1972
18780,0.724174,0.726837,0.735357,22.1972
18840,0.724174,0.726304,0.734824,22.1972
18900,0.723642,0.726304,0.734292,22.2778
18960,0.723642,0.725772,0.734292,22.1972
19020,0.723110,0.725772,0.733759,22.1972
19080,0.723110,0.725239,0.733759,22.1972
19140,0.722577,0.725239,0.733227,22.1972
19200,0.722577,0.724707,0.732694,22.1972
19260,0.722045,0.724174,0.732694,22.2778
19320,0.722045,0.724174,0.732162,22.2778
19380,0.721512,0.723642,0.732162,22.2778
19440,0.720980,0.723642,0.732162,22.1972
19500,0.720980,0.723110,0.731629,22.1972
19560,0.720447,0.722577,0.731097,22.1972
19620,0.720447,0.722577,0.731097,22.1972
19680,0.719915,0.722045,0.730564,22.1972
19740,0.719915,0.722045,0.730564,22.1972
19800,0.719382,0.722045,0.730032,22.1972
19860,0.719382,0.721512,0.729499,22.1972
19920,0.719382,0.720980,0.729499,22.1972
19980,0.718850,0.720447,0.728967,22.1972
20040,0.718850,0.720447,0.728967,22.1972
20100,0.718317,0.719915,0.728434,22.1972
20160,0.717785,0.719915,0.728434,22.1972
20220,0.717785,0.719382,0.727902,22.1972
20280,0.717785,0.719382,0.727902,22.1972
20340,0.717252,0.719382,0.727369,22.1972
20400,0.717252,0.718850,0.727369,22.1972
20460,0.716720,0.718317,0.726837,22.1972
20520,0.716720,0.718317,0.726304,22.1972
20580,0.716187,0.717785,0.726304,22.1972
20640,0.716187,0.717785,0.725772,22.1972
20700,0.715655,0.717252,0.725772,22.1167
20760,0.715655,0.717252,0.725772,22.1167
20820,0.715122,0.716720,0.725239,22.1972
20880,0.715122,0.716187,0.724707,22.1972
20940,0.715122,0.716187,0.724707,22.1972
21000,0.714590,0.715655,0.724707,22.1972
21060,0.714590,0.715655,0.724174,22.1167
21120,0.714057,0.715122,0.724174,22.1972
21180,0.714057,0.715122,0.723642,22.1167
21240,0.713525,0.715122,0.723642,22.1972
21300,0.713525,0.714590,0.723642,22.1972
21360,0.713525,0.714590,0.723110,22.1972
21420,0.713525,0.714057,0.722577,22.1972
21480,0.712992,0.714057,0.722577,22.1972
21540,0.712460,0.713525,0.722045,22.1972
21600,0.712460,0.713525,0.722045,22.1972
21660,0.712460,0.712992,0.722045,22.1972
21720,0.711927,0.712992,0.721512,22.1167
21780,0.711927,0.712460,0.720980,22.1167
21840,0.711395,0.711927,0.720980,22.1167
21900,0.711395,0.711927,0.720447,22.1167
21960,0.711395,0.711395,0.720447,22.1972
22020,0.710862,0.711395,0.719915,22.1167
22080,0.710862,0.711395,0.719915,22.1972
22140,0.710862,0.710862,0.719915,22.1167
22200,0.710330,0.710862,0.719915,22.1972
22260,0.710330,0.710862,0.719382,22.1167
22320,0.709797,0.710330,0.718850,22.1167
22380,0.709797,0.709797,0.718850,22.1167
22440,0.709265,0.709797,0.718317,22.1167
22500,0.709265,0.709265,0.718317,22.1167
22560,0.709265,0.709265,0.718317,22.1167
22620,0.708733,0.708733,0.717785,22.1167
22680,0.708733,0.708733,0.717252,22.1167
22740,0.708200,0.708733,0.717252,22.1167
22800,0.708200,0.708200,0.717252,22.1167
22860,0.707668,0.708200,0.716720,22.1167
22920,0.707668,0.707668,0.716720,22.1167
22980,0.707668,0.707668,0.716187,22.1167
23040,0.707668,0.707135,0.716187,22.1167
23100,0.707135,0.707135,0.716187,22.1167
23160,0.707135,0.706603,0.715655,22.1167
23220,0.706603,0.706603,0.715655,22.1167
23280,0.706603,0.706603,0.715122,22.1167
23340,0.706603,0.706070,0.715122,22.1167
23400,0.706070,0.706070,0.715122,22.1167
23460,0.706070,0.705538,0.714590,22.1167
23520,0.705538,0.705538,0.714590,22.1167
23580,0.705538,0.705005,0.714057,22.1167
23640,0.705538,0.705005,0.714057,22.1167
23700,0.705005,0.705005,0.714057,22.1972
23760,0.705005,0.704473,0.713525,22.1167
23820,0.705005,0.704473,0.713525,22.1167
23880,0.704473,0.703940,0.713525,22.1167
23940,0.704473,0.703408,0.712992,22.1167
24000,0.703940,0.703408,0.712992,22.1167
24060,0.703940,0.703408,0.712460,22.1167
24120,0.703408,0.702875,0.711927,22.1167
24180,0.703408,0.702875,0.711927,22.1167
24240,0.703408,0.702875,0.711927,22.1167
24300,0.702875,0.702343,0.711395,22.1167
24360,0.702875,0.702343,0.711395,22.1167
24420,0.702875,0.702343,0.711395,22.1167
24480,0.702343,0.702343,0.710862,22.1167
24540,0.702343,0.701810,0.710862,22.1167
24600,0.702343,0.701810,0.710862,22.1167
24660,0.702343,0.701278,0.710330,22.1167
24720,0.701810,0.700745,0.710330,22.1167
24780,0.701810,0.700745,0.710330,22.1167
24840,0.701810,0.700745,0.709797,22.0361
24900,0.701278,0.700213,0.709797,22.0361
24960,0.701278,0.700213,0.709265,22.1167
25020,0.700745,0.699680,0.709265,22.0361
25080,0.700745,0.699680,0.708733,22.0361
25140,0.700745,0.699148,0.708733,22.1167
25200,0.700213,0.699148,0.708733,22.1167
25260,0.700213,0.699148,0.708200,22.1167
25320,0.700213,0.698615,0.708200,22.0361
25380,0.699680,0.698615,0.708200,22.1167
25440,0.699680,0.698083,0.707668,22.0361
25500,0.699148,0.698083,0.707668,22.1167
25560,0.699148,0.698083,0.707668,22.1167
25620,0.699148,0.698083,0.707135,22.0361
25680,0.698615,0.697550,0.707135,22.1167
25740,0.698615,0.697550,0.707135,22.1167
25800,0.698615,0.697018,0.706603,22.1167
25860,0.698615,0.697018,0.706603,22.1167
25920,0.698615,0.696485,0.706603,22.1167
25980,0.698083,0.696485,0.706070,22.0361
26040,0.698083,0.696485,0.706070,22.1167
26100,0.698083,0.696485,0.705538,22.1167
26160,0.697550,0.695953,0.705538,22.1167
26220,0.697550,0.695953,0.705005,22.0361
26280,0.697018,0.695953,0.705005,22.0361
26340,0.697018,0.695420,0.705005,22.0361
26400,0.697018,0.694888,0.705005,22.0361
26460,0.697018,0.694888,0.704473,22.0361
26520,0.696485,0.694888,0.704473,22.0361
26580,0.696485,0.694356,0.703940,22.0361
26640,0.696485,0.694356,0.703940,22.0361
26700,0.695953,0.694356,0.703940,22.0361
26760,0.695953,0.693823,0.703408,22.0361
26820,0.695953,0.693823,0.703408,22.0361
26880,0.695420,0.693823,0.703408,22.0361
26940,0.695420,0.693291,0.702875,22.0361
27000,0.694888,0.693291,0.702875,22.0361
27060,0.694888,0.693291,0.702875,22.0361
27120,0.694888,0.692758,0.702343,22.0361
27180,0.694888,0.692758,0.702343,22.0361
27240,0.694888,0.692758,0.702343,22.0361
27300,0.694356,0.692226,0.702343,22.0361
27360,0.694356,0.692226,0.702343,22.0361
27420,0.694356,0.692226,0.701810,22.0361
27480,0.693823,0.691693,0.701810,22.0361
27540,0.693823,0.691693,0.701810,22.0361
27600,0.693823,0.691693,0.701278,22.0361
27660,0.693291,0.691161,0.700745,22.0361
27720,0.693291,0.691161,0.700745,22.0361
27780,0.693291,0.690628,0.700745,22.0361
27840,0.692758,0.690628,0.700213,21.9555
27900,0.692758,0.690096,0.700745,22.0361
27960,0.692758,0.690096,0.700213,22.0361
28020,0.692226,0.690096,0.700213,22.0361
28080,0.692226,0.689563,0.700213,22.0361
28140,0.692226,0.689563,0.699680,21.9555
28200,0.691693,0.689563,0.699148,22.0361
28260,0.691693,0.689563,0.699148,21.9555
28320,0.691693,0.689031,0.699148,22.0361
28380,0.691161,0.689031,0.699148,22.0361
28440,0.691161,0.689031,0.698615,22.0361
28500,0.691161,0.688498,0.698615,21.9555
28560,0.691161,0.688498,0.698615,22.0361
28620,0.690628,0.688498,0.698083,22.0361
28680,0.690628,0.687966,0.698083,21.9555
28740,0.690628,0.687966,0.698083,22.0361
28800,0.690096,0.687966,0.698083,22.0361
28860,0.690096,0.687433,0.698083,21.9555
28920,0.690096,0.687433,0.697550,21.9555
28980,0.690096,0.687433,0.697550,21.9555
29040,0.689563,0.686901,0.697018,21.9555
29100,0.689563,0.686368,0.697018,21.9555
29160,0.689563,0.686368,0.697018,22.0361
29220,0.689031,0.686368,0.697018,21.9555
29280,0.689031,0.685836,0.696485,22.0361
29340,0.689031,0.685836,0.696485,21.9555
29400,0.689031,0.685836,0.696485,21.9555
29460,0.688498,0.685836,0.696485,21.9555
29520,0.688498,0.685303,0.696485,21.9555
29580,0.687966,0.685303,0.695953,21.9555
29640,0.687966,0.685303,0.695420,21.9555
29700,0.687966,0.684771,0.695420,22.0361
29760,0.687966,0.684771,0.695420,21.9555
29820,0.687966,0.684238,0.695420,21.9555
29880,0.687433,0.684238,0.694888,21.9555
29940,0.687433,0.684238,0.694888,21.9555
30000,0.686901,0.683706,0.694888,21.9555
30060,0.686901,0.683706,0.694888,21.9555
30120,0.686901,0.683706,0.694356,21.9555
30180,0.686901,0.683173,0.694356,21.9555
30240,0.686368,0.683173,0.694356,21.9555
30300,0.686368,0.683173,0.694356,21.9555
30360,0.686368,0.682641,0.693823,21.9555
30420,0.686368,0.682641,0.693823,21.9555
30480,0.685836,0.682108,0.693823,21.9555
30540,0.685836,0.682108,0.693291,21.9555
30600,0.685836,0.681576,0.693291,21.9555
30660,0.685836,0.681043,0.693291,21.9555
30720,0.685303,0.680511,0.692758,21.9555
30780,0.685303,0.680511,0.692758,21.9555
30840,0.685303,0.679979,0.692758,21.9555
30900,0.685303,0.679979,0.692226,21.9555
30960,0.684771,0.679979,0.692226,21.9555
31020,0.684771,0.679446,0.692226,21.9555
31080,0.684771,0.679446,0.692226,21.8750
31140,0.684238,0.679446,0.692226,21.9555
31200,0.684238,0.678914,0.691693,21.9555
31260,0.684238,0.678914,0.691693,21.9555
31320,0.683706,0.678914,0.691693,21.9555
31380,0.683706,0.678381,0.691161,21.9555
31440,0.683706,0.678381,0.691161,21.9555
31500,0.683706,0.677849,0.691161,21.9555
31560,0.683173,0.677849,0.691161,21.9555
31620,0.683173,0.677849,0.690628,21.9555
31680,0.683173,0.677849,0.690628,21.9555
31740,0.683173,0.677316,0.690628,21.9555
31800,0.683173,0.677316,0.690096,21.9555
31860,0.683173,0.677316,0.690096,21.9555
31920,0.682641,0.676784,0.690096,21.9555
31980,0.682641,0.676784,0.690096,21.9555
32040,0.682108,0.676784,0.690096,21.9555
32100,0.682108,0.676251,0.690096,21.9555
32160,0.682108,0.676251,0.689563,21.8750
32220,0.682108,0.675719,0.689563,21.9555
32280,0.681576,0.675719,0.689031,21.8750
32340,0.681576,0.675719,0.689031,21.9555
32400,0.681043,0.675186,0.689031,21.8750
32460,0.680511,0.675186,0.689031,21.9555
32520,0.679979,0.675186,0.688498,21.9555
32580,0.679979,0.675186,0.688498,21.9555
32640,0.679979,0.674654,0.688498,21.9555
32700,0.679979,0.674654,0.688498,21.8750
32760,0.679446,0.674654,0.687966,21.9555
32820,0.679446,0.674121,0.687966,21.9555
32880,0.679446,0.674121,0.687966,21.8750
32940,0.679446,0.673589,0.687966,21.9555
33000,0.679446,0.673589,0.687433,21.8750
33060,0.678914,0.673589,0.687433,21.8750
33120,0.678914,0.673589,0.687433,21.9555
33180,0.678914,0.673056,0.686901,21.8750
33240,0.678381,0.673056,0.686901,21.8750
33300,0.678381,0.673056,0.686901,21.8750
33360,0.678381,0.673056,0.686901,21.8750
33420,0.677849,0.672524,0.686368,21.9555
33480,0.677849,0.672524,0.686368,21.8750
33540,0.677849,0.672524,0.686368,21.8750
33600,0.677849,0.671991,0.686368,21.9555
33660,0.677849,0.671991,0.685836,21.8750
33720,0.677316,0.671459,0.685836,21.9555
33780,0.677316,0.671459,0.685836,21.9555
33840,0.677316,0.671459,0.685836,21.8750
33900,0.677316,0.670926,0.685303,21.8750
33960,0.677316,0.670926,0.685303,21.8750
34020,0.676784,0.670926,0.685303,21.8750
34080,0.676784,0.670926,0.685303,21.8750
34140,0.676784,0.670394,0.685303,21.8750
34200,0.676784,0.670394,0.684771,21.8750
34260,0.676251,0.670394,0.684771,21.8750
34320,0.676251,0.669861,0.684771,21.8750
34380,0.676251,0.669861,0.684238,21.8750
34440,0.675719,0.669329,0.684238,21.9555
34500,0.675719,0.669329,0.684238,21.8750
34560,0.675719,0.669329,0.683706,21.8750
34620,0.675719,0.668796,0.683706,21.8750
34680,0.675186,0.668796,0.683706,21.8750
34740,0.675186,0.668796,0.683706,21.8750
34800,0.675186,0.668796,0.683706,21.8750
34860,0.675186,0.668264,0.683706,21.8750
34920,0.675186,0.668264,0.683173,21.8750
34980,0.675186,0.668264,0.683173,21.8750
35040,0.674654,0.668264,0.683173,21.8750
35100,0.674654,0.667731,0.682641,21.8750
35160,0.674654,0.667731,0.682641,21.8750
35220,0.674654,0.667731,0.682641,21.8750
35280,0.674654,0.667199,0.682641,21.8750
35340,0.674121,0.667199,0.682108,21.8750
35400,0.674121,0.667199,0.682108,21.8750
35460,0.673589,0.666666,0.682108,21.8750
35520,0.673589,0.666666,0.682108,21.8750
35580,0.673589,0.666666,0.681043,21.8750
35640,0.673589,0.666666,0.681043,21.8750
35700,0.673589,0.666666,0.680511,21.8750
35760,0.673056,0.666134,0.680511,21.8750
35820,0.673056,0.666134,0.679979,21.8750
35880,0.673056,0.666134,0.679979,21.8750
