***SENSOR SELECTION,,,,,
CH 1-Voltage(±1V),,,,,
CH 2-Voltage(±1V),,,,,
CH 3-Voltage(±1V),,,,,
INTERNAL,,,,,
*** Sampling Rate ,,,,,
1 Data Per 1 Min,,,,,
*** Duration to Monitor  ,,,,,
1 Day,,,,,
Time(s),V1,V2,V3,°C,Vavg
2160,0.843983,0.83919,0.833333,21.9555,0.838835333
2220,0.845048,0.840255,0.834398,21.9555,0.839900333
2280,0.846113,0.84132,0.834398,21.9555,0.840610333
2340,0.846645,0.841853,0.835463,21.9555,0.841320333
2400,0.847178,0.842918,0.835996,21.9555,0.842030667
2460,0.847178,0.84345,0.836528,21.9555,0.842385333
2520,0.84771,0.843983,0.837061,21.9555,0.842918
2580,0.84771,0.845048,0.837593,21.9555,0.843450333
2640,0.84771,0.845048,0.838126,21.9555,0.843628
2700,0.848243,0.84558,0.838658,21.9555,0.844160333
2760,0.848243,0.846645,0.83919,21.9555,0.844692667
2820,0.848775,0.847178,0.839723,21.9555,0.845225333
2880,0.848775,0.84771,0.840788,22.0361,0.845757667
2940,0.849308,0.848243,0.84132,21.9555,0.846290333
3000,0.849308,0.848775,0.841853,21.9555,0.846645333
3060,0.84984,0.849308,0.842918,21.9555,0.847355333
3120,0.84984,0.849308,0.84345,22.0361,0.847532667
3180,0.84984,0.850373,0.843983,22.0361,0.848065333
3240,0.84984,0.850905,0.844515,21.9555,0.84842
3300,0.84984,0.850905,0.844515,22.0361,0.84842
3360,0.84984,0.850905,0.845048,21.9555,0.848597667
3420,0.850373,0.851438,0.845048,21.9555,0.848953
3480,0.84984,0.851438,0.845048,21.9555,0.848775333
3540,0.84984,0.85197,0.84558,21.9555,0.84913
3600,0.84984,0.851438,0.845048,22.0361,0.848775333
3660,0.84984,0.85197,0.84558,21.9555,0.84913
3720,0.84984,0.85197,0.84558,21.9555,0.84913
3780,0.84984,0.85197,0.845048,21.9555,0.848952667
3840,0.849308,0.85197,0.845048,21.9555,0.848775333
3900,0.849308,0.852503,0.845048,21.9555,0.848953
3960,0.849308,0.85197,0.845048,22.0361,0.848775333
4020,0.849308,0.85197,0.845048,21.9555,0.848775333
4080,0.848775,0.852503,0.844515,21.9555,0.848597667
4140,0.848243,0.852503,0.843983,21.9555,0.848243
4200,0.848243,0.852503,0.843983,21.9555,0.848243
4260,0.84771,0.85197,0.843983,21.9555,0.847887667
4320,0.84771,0.85197,0.84345,21.9555,0.84771
4380,0.84771,0.852503,0.842918,21.9555,0.847710333
4440,0.84771,0.852503,0.842385,21.9555,0.847532667
4500,0.84771,0.85197,0.841853,21.9555,0.847177667
4560,0.847178,0.85197,0.841853,21.9555,0.847000333
4620,0.847178,0.85197,0.84132,21.9555,0.846822667
4680,0.847178,0.85197,0.840788,21.9555,0.846645333
4740,0.847178,0.85197,0.840788,21.9555,0.846645333
4800,0.846645,0.85197,0.840255,21.9555,0.84629
4860,0.846645,0.85197,0.839723,21.9555,0.846112667
4920,0.846645,0.85197,0.83919,21.9555,0.845935
4980,0.847178,0.85197,0.838658,21.9555,0.845935333
5040,0.847178,0.850905,0.838126,21.9555,0.845403
5100,0.847178,0.828541,0.838126,21.9555,0.837948333
5160,0.847178,0.851438,0.837593,21.875,0.845403
5220,0.847178,0.850905,0.837593,21.875,0.845225333
5280,0.84771,0.850905,0.837061,21.875,0.845225333
5340,0.84771,0.850905,0.837061,21.875,0.845225333
5400,0.84771,0.850905,0.836528,21.875,0.845047667
5460,0.84771,0.850905,0.836528,21.875,0.845047667
5520,0.84771,0.850373,0.835996,21.875,0.844693
5580,0.848243,0.850373,0.835463,21.875,0.844693
5640,0.848243,0.850905,0.835463,21.875,0.844870333
5700,0.848243,0.850905,0.834931,21.875,0.844693
5760,0.848775,0.850373,0.834931,21.7944,0.844693
5820,0.848775,0.84984,0.834931,21.7944,0.844515333
5880,0.848775,0.84984,0.834398,21.7944,0.844337667
5940,0.848775,0.84984,0.834398,21.7138,0.844337667
6000,0.848775,0.84984,0.833866,21.7944,0.844160333
6060,0.848775,0.84984,0.833866,21.7944,0.844160333
6120,0.848775,0.84984,0.833333,21.7138,0.843982667
6180,0.849308,0.848775,0.833333,21.7138,0.843805333
6240,0.849308,0.848775,0.833333,21.7138,0.843805333
6300,0.849308,0.848775,0.833333,21.7138,0.843805333
6360,0.848775,0.849308,0.832801,21.7138,0.843628
6420,0.848775,0.849308,0.832801,21.7138,0.843628
6480,0.848775,0.849308,0.832268,21.7138,0.843450333
6540,0.849308,0.849308,0.832268,21.7138,0.843628
6600,0.849308,0.849308,0.832268,21.7138,0.843628
6660,0.849308,0.848775,0.831736,21.6333,0.843273
6720,0.849308,0.848775,0.831736,21.6333,0.843273
6780,0.84984,0.848775,0.831203,21.6333,0.843272667
6840,0.849308,0.849308,0.831203,21.6333,0.843273
6900,0.849308,0.849308,0.831203,21.6333,0.843273
6960,0.849308,0.849308,0.831203,21.6333,0.843273
7020,0.84984,0.848775,0.831203,21.6333,0.843272667
7080,0.850373,0.848243,0.831203,21.6333,0.843273
7140,0.850373,0.848243,0.831203,21.6333,0.843273
7200,0.850905,0.848243,0.830671,21.6333,0.843273
7260,0.850905,0.848243,0.830671,21.6333,0.843273
7320,0.850905,0.848243,0.830671,21.6333,0.843273
7380,0.850905,0.848775,0.830671,21.5527,0.843450333
7440,0.850905,0.848243,0.830671,21.5527,0.843273
7500,0.850905,0.848243,0.830671,21.5527,0.843273
7560,0.850905,0.84771,0.830671,21.5527,0.843095333
7620,0.850905,0.84771,0.830671,21.5527,0.843095333
7680,0.850905,0.848243,0.830671,21.5527,0.843273
7740,0.850905,0.848243,0.830671,21.5527,0.843273
7800,0.850905,0.848243,0.830138,21.5527,0.843095333
7860,0.851438,0.84771,0.830138,21.5527,0.843095333
7920,0.851438,0.847178,0.830138,21.4721,0.842918
7980,0.851438,0.846645,0.830138,21.5527,0.842740333
8040,0.851438,0.846645,0.830138,21.4721,0.842740333
8100,0.851438,0.847178,0.830138,21.5527,0.842918
8160,0.851438,0.84771,0.830138,21.4721,0.843095333
8220,0.851438,0.848243,0.830138,21.4721,0.843273
8280,0.851438,0.848243,0.829606,21.4721,0.843095667
8340,0.851438,0.848775,0.829606,21.4721,0.843273
8400,0.85197,0.848243,0.829606,21.4721,0.843273
8460,0.85197,0.845048,0.829606,21.4721,0.842208
8520,0.85197,0.844515,0.829606,21.4721,0.842030333
8580,0.851438,0.848243,0.829606,21.4721,0.843095667
8640,0.851438,0.848775,0.829606,21.4721,0.843273
8700,0.851438,0.848243,0.829073,21.5527,0.842918
8760,0.851438,0.848243,0.828541,21.3916,0.842740667
8820,0.851438,0.848775,0.828541,21.4721,0.842918
8880,0.851438,0.848243,0.828541,21.4721,0.842740667
8940,0.850905,0.848243,0.828541,21.3916,0.842563
9000,0.850905,0.848243,0.828541,21.4721,0.842563
9060,0.850905,0.848775,0.828541,21.3916,0.842740333
9120,0.850905,0.848243,0.828008,21.3916,0.842385333
9180,0.850905,0.848243,0.828008,21.4721,0.842385333
9240,0.850905,0.848243,0.828008,21.4721,0.842385333
9300,0.850905,0.848775,0.828008,21.3916,0.842562667
9360,0.850373,0.848243,0.828008,21.3916,0.842208
9420,0.850373,0.848243,0.828008,21.3916,0.842208
9480,0.850373,0.848243,0.828008,21.3916,0.842208
9540,0.850373,0.848243,0.828008,21.3916,0.842208
9600,0.850373,0.848243,0.828008,21.3916,0.842208
9660,0.850373,0.848243,0.827476,21.3916,0.842030667
9720,0.850373,0.84771,0.827476,21.3916,0.841853
9780,0.850373,0.833333,0.827476,21.3916,0.837060667
9840,0.850373,0.834398,0.827476,21.3916,0.837415667
9900,0.850373,0.837593,0.827476,21.311,0.838480667
9960,0.84984,0.843983,0.826943,21.3916,0.840255333
10020,0.850373,0.843983,0.826943,21.311,0.840433
10080,0.850373,0.847178,0.826943,21.3916,0.841498
10140,0.850373,0.846645,0.826943,21.311,0.841320333
10200,0.850373,0.844515,0.826411,21.311,0.840433
10260,0.84984,0.843983,0.826411,21.311,0.840078
10320,0.84984,0.841853,0.825878,21.3916,0.839190333
10380,0.849308,0.844515,0.825346,21.311,0.839723
10440,0.849308,0.836528,0.825346,21.311,0.837060667
10500,0.849308,0.833866,0.825346,21.311,0.836173333
10560,0.849308,0.846113,0.825346,21.311,0.840255667
10620,0.849308,0.837593,0.824813,21.311,0.837238
10680,0.849308,0.846645,0.824813,21.311,0.840255333
10740,0.849308,0.846645,0.824281,21.311,0.840078
10800,0.849308,0.846645,0.824281,21.311,0.840078
10860,0.848775,0.846645,0.824281,21.311,0.839900333
10920,0.848775,0.846645,0.824281,21.311,0.839900333
10980,0.848775,0.846645,0.824281,21.311,0.839900333
11040,0.848243,0.847178,0.823749,21.311,0.839723333
11100,0.848243,0.846113,0.823749,21.311,0.839368333
11160,0.848243,0.845048,0.823749,21.311,0.839013333
11220,0.84771,0.84558,0.823216,21.311,0.838835333
11280,0.84771,0.84345,0.823216,21.311,0.838125333
11340,0.84771,0.84558,0.822684,21.311,0.838658
11400,0.84771,0.845048,0.822684,21.311,0.838480667
11460,0.847178,0.846113,0.822684,21.311,0.838658333
11520,0.847178,0.843983,0.822684,21.311,0.837948333
11580,0.84771,0.841853,0.822151,21.311,0.837238
11640,0.84771,0.842918,0.822151,21.2304,0.837593
11700,0.84771,0.84558,0.822151,21.2304,0.838480333
11760,0.847178,0.844515,0.822151,21.2304,0.837948
11820,0.847178,0.844515,0.822151,21.2304,0.837948
11880,0.847178,0.841853,0.821619,21.311,0.836883333
11940,0.847178,0.842918,0.821619,21.2304,0.837238333
12000,0.847178,0.835996,0.821619,21.311,0.834931
12060,0.847178,0.832268,0.821086,21.2304,0.833510667
12120,0.847178,0.838126,0.821086,21.2304,0.835463333
12180,0.847178,0.833866,0.820554,21.2304,0.833866
12240,0.846645,0.834931,0.820554,21.2304,0.834043333
12300,0.846645,0.840255,0.820554,21.2304,0.835818
12360,0.846113,0.838658,0.820021,21.2304,0.834930667
12420,0.84558,0.838126,0.819489,21.2304,0.834398333
12480,0.84558,0.825346,0.819489,21.2304,0.830138333
12540,0.84558,0.827476,0.819489,21.2304,0.830848333
12600,0.845048,0.833333,0.819489,21.2304,0.832623333
12660,0.845048,0.830671,0.819489,21.2304,0.831736
12720,0.845048,0.831203,0.818424,21.2304,0.831558333
12780,0.845048,0.828008,0.818424,21.2304,0.830493333
12840,0.845048,0.829606,0.818424,21.2304,0.831026
12900,0.844515,0.832801,0.817891,21.2304,0.831735667
12960,0.843983,0.832801,0.817891,21.1499,0.831558333
13020,0.84345,0.831736,0.817359,21.2304,0.830848333
13080,0.84345,0.832801,0.817359,21.2304,0.831203333
13140,0.842918,0.834931,0.816826,21.2304,0.831558333
13200,0.842385,0.843983,0.816294,21.2304,0.834220667
13260,0.842385,0.84132,0.816294,21.2304,0.833333
13320,0.841853,0.843983,0.816294,21.2304,0.834043333
13380,0.841853,0.843983,0.815761,21.1499,0.833865667
13440,0.84132,0.845048,0.815761,21.2304,0.834043
13500,0.84132,0.844515,0.815761,21.1499,0.833865333
13560,0.840255,0.845048,0.815761,21.2304,0.833688
13620,0.840255,0.845048,0.815229,21.2304,0.833510667
13680,0.840255,0.84558,0.815229,21.1499,0.833688
13740,0.840255,0.84558,0.814696,21.1499,0.833510333
13800,0.840255,0.845048,0.814696,21.2304,0.833333
13860,0.840255,0.843983,0.814164,21.1499,0.832800667
13920,0.840255,0.843983,0.814164,21.1499,0.832800667
13980,0.839723,0.84345,0.814164,21.1499,0.832445667
14040,0.840255,0.840255,0.813631,21.1499,0.831380333
14100,0.840255,0.84345,0.813631,21.2304,0.832445333
14160,0.840255,0.842918,0.813099,21.1499,0.832090667
14220,0.840788,0.84345,0.813099,21.1499,0.832445667
14280,0.840788,0.841853,0.812566,21.1499,0.831735667
14340,0.840788,0.842385,0.812566,21.1499,0.831913
14400,0.84132,0.841853,0.812566,21.1499,0.831913
14460,0.84132,0.841853,0.812034,21.1499,0.831735667
14520,0.84132,0.840788,0.812034,21.1499,0.831380667
14580,0.84132,0.841853,0.812034,21.1499,0.831735667
14640,0.84132,0.84132,0.811501,21.1499,0.831380333
14700,0.841853,0.84132,0.811501,21.1499,0.831558
14760,0.841853,0.840788,0.811501,21.1499,0.831380667
14820,0.841853,0.839723,0.810969,21.1499,0.830848333
14880,0.841853,0.839723,0.810969,21.1499,0.830848333
14940,0.842385,0.839723,0.810436,21.1499,0.830848
15000,0.842385,0.83919,0.809904,21.1499,0.830493
15060,0.842918,0.839723,0.809904,21.0693,0.830848333
15120,0.842918,0.839723,0.809904,21.1499,0.830848333
15180,0.842385,0.83919,0.809372,21.1499,0.830315667
15240,0.842385,0.838126,0.809372,21.1499,0.829961
15300,0.841853,0.834931,0.808839,21.1499,0.828541
15360,0.841853,0.833333,0.808839,21.1499,0.828008333
15420,0.84132,0.836528,0.808839,21.0693,0.828895667
15480,0.84132,0.837061,0.808839,21.1499,0.829073333
15540,0.84132,0.837593,0.808307,21.1499,0.829073333
15600,0.84132,0.837061,0.808307,21.1499,0.828896
15660,0.84132,0.837061,0.807774,21.1499,0.828718333
15720,0.84132,0.837061,0.807774,21.0693,0.828718333
15780,0.84132,0.837061,0.807242,21.1499,0.828541
15840,0.84132,0.837061,0.807242,21.0693,0.828541
15900,0.84132,0.836528,0.806709,21.0693,0.828185667
15960,0.840788,0.835996,0.806709,21.0693,0.827831
16020,0.840788,0.835996,0.806177,21.0693,0.827653667
16080,0.840788,0.835996,0.805644,21.0693,0.827476
16140,0.840788,0.835463,0.805644,21.0693,0.827298333
16200,0.840788,0.835463,0.805644,21.0693,0.827298333
16260,0.840788,0.834931,0.805112,21.0693,0.826943667
16320,0.840788,0.833866,0.805112,21.0693,0.826588667
16380,0.840255,0.834398,0.804579,21.0693,0.826410667
16440,0.840255,0.833866,0.804579,21.0693,0.826233333
16500,0.840255,0.833866,0.804047,21.0693,0.826056
16560,0.839723,0.833333,0.803514,21.0693,0.825523333
16620,0.839723,0.833333,0.803514,21.0693,0.825523333
16680,0.83919,0.832801,0.803514,21.0693,0.825168333
16740,0.83919,0.832801,0.802982,21.0693,0.824991
16800,0.838658,0.832801,0.802982,21.0693,0.824813667
16860,0.838658,0.832268,0.802449,21.0693,0.824458333
16920,0.838126,0.832268,0.802449,21.0693,0.824281
16980,0.838126,0.831736,0.801917,21.0693,0.823926333
17040,0.837593,0.831736,0.801384,21.0693,0.823571
17100,0.837061,0.831203,0.801384,21.0693,0.823216
17160,0.836528,0.831203,0.800852,21.0693,0.822861
17220,0.836528,0.831203,0.800319,20.9888,0.822683333
17280,0.835996,0.831203,0.800319,21.0693,0.822506
17340,0.835463,0.830671,0.800319,21.0693,0.822151
17400,0.834931,0.830138,0.800319,20.9888,0.821796
17460,0.834398,0.830138,0.799787,21.0693,0.821441
17520,0.833866,0.830138,0.799254,21.0693,0.821086
17580,0.832801,0.829606,0.799254,21.0693,0.820553667
17640,0.832801,0.829606,0.799254,21.0693,0.820553667
17700,0.832268,0.829073,0.798722,20.9888,0.820021
17760,0.831736,0.829073,0.798722,20.9888,0.819843667
17820,0.831203,0.828541,0.798189,20.9888,0.819311
17880,0.830671,0.828541,0.798189,20.9888,0.819133667
17940,0.830138,0.828008,0.797657,21.0693,0.818601
18000,0.829606,0.828008,0.797124,20.9888,0.818246
18060,0.829073,0.827476,0.796592,20.9888,0.817713667
18120,0.828541,0.827476,0.796592,20.9888,0.817536333
18180,0.828008,0.826943,0.796592,20.9888,0.817181
18240,0.828008,0.826943,0.796059,20.9888,0.817003333
18300,0.827476,0.826943,0.796059,20.9888,0.816826
18360,0.826943,0.826411,0.795527,20.9888,0.816293667
18420,0.826411,0.826411,0.794995,20.9888,0.815939
18480,0.825878,0.825878,0.794462,20.9888,0.815406
18540,0.825878,0.825878,0.794462,20.9888,0.815406
18600,0.825346,0.825878,0.794462,20.9888,0.815228667
18660,0.824813,0.825878,0.79393,20.9888,0.814873667
18720,0.824281,0.825346,0.793397,20.9888,0.814341333
18780,0.823749,0.825346,0.793397,20.9888,0.814164
18840,0.823749,0.824813,0.792865,20.9888,0.813809
18900,0.823216,0.824813,0.792332,20.9082,0.813453667
18960,0.822684,0.824281,0.7918,20.9082,0.812921667
19020,0.822151,0.824281,0.7918,20.9888,0.812744
19080,0.822151,0.824281,0.791267,20.9082,0.812566333
19140,0.821619,0.823749,0.791267,20.9082,0.812211667
19200,0.821086,0.823216,0.790735,20.9082,0.811679
19260,0.820554,0.823216,0.790202,20.9082,0.811324
19320,0.820554,0.822684,0.790202,20.9082,0.811146667
19380,0.820021,0.822684,0.78967,20.9082,0.810791667
19440,0.819489,0.822684,0.78967,20.9082,0.810614333
19500,0.819489,0.822151,0.789137,20.9082,0.810259
19560,0.818956,0.822151,0.788605,20.9082,0.809904
19620,0.817891,0.821619,0.788605,20.9082,0.809371667
19680,0.817359,0.821619,0.788072,20.9082,0.809016667
19740,0.816826,0.821086,0.78754,20.9082,0.808484
19800,0.816294,0.821086,0.787007,20.9082,0.808129
19860,0.815761,0.820554,0.787007,20.9082,0.807774
19920,0.815229,0.820554,0.786475,20.8276,0.807419333
19980,0.815229,0.820021,0.786475,20.9082,0.807241667
20040,0.814696,0.820021,0.785942,20.9082,0.806886333
20100,0.814164,0.820021,0.78541,20.8276,0.806531667
20160,0.814164,0.819489,0.784877,20.9082,0.806176667
20220,0.813631,0.819489,0.784345,20.9082,0.805821667
20280,0.813099,0.818956,0.784345,20.8276,0.805466667
20340,0.812566,0.818956,0.783812,20.8276,0.805111333
20400,0.812034,0.818424,0.783812,20.9082,0.804756667
20460,0.811501,0.814164,0.78328,20.9082,0.802981667
20520,0.810969,0.813099,0.782747,20.8276,0.802271667
20580,0.810969,0.813631,0.782215,20.9082,0.802271667
20640,0.810436,0.814164,0.781682,20.9082,0.802094
20700,0.809904,0.813631,0.781682,20.9082,0.801739
20760,0.809372,0.813631,0.78115,20.8276,0.801384333
20820,0.808307,0.814164,0.780618,20.9082,0.801029667
20880,0.807774,0.814164,0.780085,20.9082,0.800674333
20940,0.807242,0.814164,0.780085,20.8276,0.800497
21000,0.807242,0.813631,0.77902,20.8276,0.799964333
21060,0.806709,0.813631,0.77902,20.8276,0.799786667
21120,0.806177,0.813631,0.77902,20.9082,0.799609333
21180,0.806177,0.813631,0.778488,20.8276,0.799432
21240,0.805644,0.813099,0.777955,20.8276,0.798899333
21300,0.805112,0.813099,0.777423,20.8276,0.798544667
21360,0.805112,0.812566,0.77689,20.8276,0.798189333
21420,0.804579,0.812566,0.776358,20.8276,0.797834333
21480,0.804047,0.812034,0.775825,20.8276,0.797302
21540,0.804047,0.812034,0.775293,20.8276,0.797124667
21600,0.803514,0.811501,0.775293,20.8276,0.796769333
21660,0.802982,0.811501,0.77476,20.8276,0.796414333
21720,0.802449,0.810969,0.774228,20.8276,0.795882
21780,0.802449,0.810969,0.773695,20.8276,0.795704333
21840,0.801384,0.810436,0.773163,20.8276,0.794994333
21900,0.800852,0.810436,0.77263,20.8276,0.794639333
21960,0.800852,0.810436,0.772098,20.8276,0.794462
22020,0.800319,0.809904,0.771565,20.8276,0.793929333
22080,0.799787,0.809904,0.771033,20.8276,0.793574667
22140,0.799787,0.809372,0.7705,20.8276,0.793219667
22200,0.799254,0.809372,0.7705,20.8276,0.793042
22260,0.798722,0.808839,0.769435,20.8276,0.792332
22320,0.798722,0.808839,0.768903,20.8276,0.792154667
22380,0.798189,0.808307,0.76837,20.8276,0.791622
22440,0.797657,0.808307,0.767838,20.8276,0.791267333
22500,0.797124,0.807774,0.767305,20.8276,0.790734333
22560,0.796592,0.807774,0.767305,20.7471,0.790557
22620,0.796592,0.807242,0.766773,20.8276,0.790202333
22680,0.796059,0.807242,0.766241,20.7471,0.789847333
22740,0.796059,0.806709,0.765708,20.8276,0.789492
22800,0.794995,0.806177,0.765176,20.8276,0.788782667
22860,0.794995,0.806177,0.765176,20.8276,0.788782667
22920,0.794462,0.805644,0.764643,20.8276,0.788249667
22980,0.79393,0.805644,0.764111,20.8276,0.787895
23040,0.79393,0.805112,0.763046,20.8276,0.787362667
23100,0.793397,0.805112,0.763046,20.7471,0.787185
23160,0.793397,0.804579,0.762513,20.8276,0.786829667
23220,0.792865,0.804579,0.761981,20.7471,0.786475
23280,0.792332,0.804047,0.761448,20.8276,0.785942333
23340,0.792332,0.804047,0.760916,20.8276,0.785765
23400,0.7918,0.803514,0.760383,20.7471,0.785232333
23460,0.7918,0.802982,0.759851,20.7471,0.784877667
23520,0.791267,0.802449,0.759318,20.7471,0.784344667
23580,0.790735,0.802449,0.758786,20.7471,0.78399
23640,0.790202,0.802449,0.758253,20.7471,0.783634667
23700,0.790202,0.801917,0.757721,20.8276,0.78328
23760,0.78967,0.801384,0.757188,20.7471,0.782747333
23820,0.78967,0.801384,0.756656,20.7471,0.78257
23880,0.789137,0.800852,0.756656,20.7471,0.782215
23940,0.788605,0.800319,0.756123,20.7471,0.781682333
24000,0.788605,0.800319,0.755591,20.7471,0.781505
24060,0.788072,0.799787,0.755058,20.7471,0.780972333
24120,0.788072,0.799787,0.754526,20.8276,0.780795
24180,0.78754,0.799254,0.753993,20.7471,0.780262333
24240,0.78754,0.798722,0.753461,20.7471,0.779907667
24300,0.787007,0.798722,0.753461,20.7471,0.77973
24360,0.787007,0.798189,0.752928,20.7471,0.779374667
24420,0.786475,0.798189,0.752396,20.7471,0.77902
24480,0.786475,0.798189,0.752928,20.7471,0.779197333
24540,0.785942,0.797657,0.752396,20.7471,0.778665
24600,0.785942,0.797124,0.751864,20.7471,0.77831
24660,0.78541,0.797124,0.751864,20.7471,0.778132667
24720,0.78541,0.796592,0.751331,20.7471,0.777777667
24780,0.784877,0.796592,0.750799,20.7471,0.777422667
24840,0.784345,0.796059,0.750266,20.7471,0.77689
24900,0.784345,0.795527,0.749201,20.7471,0.776357667
24960,0.783812,0.795527,0.748669,20.7471,0.776002667
25020,0.783812,0.794995,0.748136,20.7471,0.775647667
25080,0.783812,0.794462,0.747604,20.7471,0.775292667
25140,0.78328,0.794462,0.747604,20.7471,0.775115333
25200,0.78328,0.79393,0.747071,20.7471,0.774760333
25260,0.782747,0.79393,0.746539,20.7471,0.774405333
25320,0.782747,0.793397,0.746539,20.7471,0.774227667
25380,0.782215,0.792865,0.746006,20.7471,0.773695333
25440,0.782215,0.792865,0.745474,20.7471,0.773518
25500,0.781682,0.792332,0.744941,20.7471,0.772985
25560,0.781682,0.792332,0.744941,20.7471,0.772985
25620,0.78115,0.7918,0.744409,20.7471,0.772453
25680,0.78115,0.791267,0.743876,20.7471,0.772097667
25740,0.780618,0.791267,0.743344,20.7471,0.771743
25800,0.780085,0.790735,0.743344,20.7471,0.771388
25860,0.780085,0.790735,0.742811,20.7471,0.771210333
25920,0.780085,0.790202,0.742279,20.7471,0.770855333
25980,0.779553,0.78967,0.741746,20.6665,0.770323
26040,0.779553,0.78967,0.741746,20.7471,0.770323
26100,0.77902,0.789137,0.741214,20.7471,0.769790333
26160,0.77902,0.789137,0.740681,20.7471,0.769612667
26220,0.778488,0.788605,0.740681,20.6665,0.769258
26280,0.778488,0.788072,0.740149,20.7471,0.768903
26340,0.777955,0.788072,0.739616,20.6665,0.768547667
26400,0.777955,0.78754,0.739084,20.7471,0.768193
26460,0.777423,0.78754,0.739084,20.6665,0.768015667
26520,0.777423,0.787007,0.738551,20.6665,0.767660333
26580,0.77689,0.786475,0.738019,20.6665,0.767128
26640,0.77689,0.786475,0.737487,20.6665,0.766950667
26700,0.776358,0.785942,0.736954,20.6665,0.766418
26760,0.776358,0.78541,0.736954,20.7471,0.766240667
26820,0.776358,0.78541,0.736422,20.6665,0.766063333
26880,0.775825,0.784877,0.736422,20.6665,0.765708
26940,0.775293,0.784345,0.735889,20.7471,0.765175667
27000,0.775293,0.784345,0.735357,20.6665,0.764998333
27060,0.775293,0.783812,0.734824,20.6665,0.764643
27120,0.77476,0.78328,0.734824,20.6665,0.764288
27180,0.77476,0.78328,0.734292,20.6665,0.764110667
27240,0.77476,0.782747,0.733759,20.6665,0.763755333
27300,0.774228,0.782747,0.733227,20.6665,0.763400667
27360,0.774228,0.782215,0.733227,20.6665,0.763223333
27420,0.773695,0.781682,0.732694,20.6665,0.762690333
27480,0.773695,0.781682,0.732694,20.6665,0.762690333
27540,0.773163,0.78115,0.732162,20.6665,0.762158333
27600,0.773163,0.78115,0.732162,20.6665,0.762158333
27660,0.77263,0.780618,0.731629,20.6665,0.761625667
27720,0.77263,0.780085,0.731097,20.6665,0.761270667
27780,0.77263,0.779553,0.731097,20.6665,0.761093333
27840,0.772098,0.779553,0.730564,20.6665,0.760738333
27900,0.771565,0.77902,0.730564,20.6665,0.760383
27960,0.771565,0.77902,0.730032,20.6665,0.760205667
28020,0.771033,0.778488,0.730032,20.7471,0.759851
28080,0.771033,0.778488,0.729499,20.6665,0.759673333
28140,0.771033,0.777955,0.728967,20.6665,0.759318333
28200,0.7705,0.777423,0.728967,20.6665,0.758963333
28260,0.7705,0.777423,0.728434,20.6665,0.758785667
28320,0.7705,0.77689,0.728434,20.6665,0.758608
28380,0.769968,0.776358,0.727902,20.5859,0.758076
28440,0.769968,0.776358,0.727902,20.6665,0.758076
28500,0.769435,0.775825,0.727369,20.6665,0.757543
28560,0.769435,0.775825,0.727369,20.6665,0.757543
28620,0.768903,0.775293,0.726837,20.6665,0.757011
28680,0.768903,0.775293,0.726304,20.6665,0.756833333
28740,0.76837,0.77476,0.726304,20.6665,0.756478
