***SENSOR SELECTION
CH 1-Voltage(±1V)
CH 2-Voltage(±1V)
CH 3-Voltage(±1V)
INTERNAL
*** Sampling Rate 
1 Data Per 1 Min
*** Duration to Monitor  
1 Day
Start: 28-NOV-2022  02:16PM
Time(s),V,V,V,°C
7320,0.859957,0.842918,0.865815,23.1564
7380,0.860490,0.843450,0.865815,23.1564
7440,0.861022,0.843450,0.865815,23.1564
7500,0.861555,0.843450,0.865815,23.1564
7560,0.862087,0.843983,0.865815,23.1564
7620,0.862087,0.843983,0.866347,23.1564
7680,0.862620,0.843983,0.866347,23.1564
7740,0.862620,0.844515,0.866347,23.1564
7800,0.862620,0.845048,0.866880,23.1564
7860,0.863152,0.845048,0.866880,23.1564
7920,0.863152,0.844515,0.866880,23.1564
7980,0.863685,0.845048,0.867412,23.1564
8040,0.863685,0.845580,0.867412,23.1564
8100,0.864217,0.846113,0.867944,23.1564
8160,0.864217,0.846645,0.867944,23.1564
8220,0.864750,0.846113,0.867944,23.1564
8280,0.865282,0.846113,0.867944,23.1564
8340,0.865282,0.846113,0.868477,23.1564
8400,0.865815,0.846113,0.868477,23.1564
8460,0.865815,0.846645,0.869009,23.1564
8520,0.865815,0.847178,0.868477,23.1564
8580,0.866347,0.847178,0.869009,23.1564
8640,0.866347,0.846645,0.869009,23.0954
8700,0.866347,0.847178,0.869009,23.1564
8760,0.866880,0.847710,0.869542,23.0954
8820,0.867412,0.848243,0.869542,23.0954
8880,0.867944,0.848775,0.869542,23.0954
8940,0.867412,0.849308,0.870074,23.0954
9000,0.867944,0.849308,0.870074,23.0954
9060,0.867944,0.849840,0.870607,23.0344
9120,0.868477,0.849840,0.870607,23.0344
9180,0.869009,0.849840,0.870607,23.0344
9240,0.869009,0.849840,0.871139,23.0344
9300,0.869542,0.850373,0.871139,23.0344
9360,0.869542,0.849840,0.871672,23.0344
9420,0.870074,0.849840,0.871672,22.9734
9480,0.870074,0.850373,0.871672,22.9734
9540,0.870074,0.850373,0.871672,22.9734
9600,0.870607,0.850905,0.871672,22.9734
9660,0.870607,0.851438,0.871672,22.9734
9720,0.870607,0.850905,0.871672,22.9734
9780,0.870607,0.850905,0.872204,22.9734
9840,0.871139,0.850373,0.872204,22.9734
9900,0.871672,0.850905,0.872204,22.9123
9960,0.871672,0.850905,0.871672,22.9123
10020,0.872204,0.850905,0.872204,22.9123
10080,0.872204,0.850905,0.872204,22.9123
10140,0.872737,0.851438,0.872204,22.9123
10200,0.872737,0.851438,0.872204,22.9123
10260,0.872737,0.851438,0.872737,22.9123
10320,0.873269,0.851970,0.872737,22.8513
10380,0.873269,0.851970,0.873269,22.8513
10440,0.873802,0.852503,0.873269,22.8513
10500,0.873802,0.852503,0.873269,22.8513
10560,0.874334,0.852503,0.873269,22.8513
10620,0.874334,0.851438,0.873802,22.8513
10680,0.874867,0.851970,0.873802,22.8513
10740,0.874867,0.851970,0.873802,22.8513
10800,0.875399,0.852503,0.873802,22.8513
10860,0.875399,0.852503,0.873802,22.8513
10920,0.875932,0.853035,0.874334,22.7903
10980,0.875932,0.853035,0.874334,22.8513
11040,0.876464,0.853567,0.874867,22.7903
11100,0.876464,0.854100,0.874867,22.7903
11160,0.876997,0.854100,0.874867,22.7903
11220,0.876997,0.854632,0.874867,22.7903
11280,0.877529,0.854632,0.874867,22.7903
11340,0.877529,0.855165,0.875399,22.7903
11400,0.877529,0.855165,0.874867,22.7903
11460,0.878062,0.855165,0.874867,22.7903
11520,0.878062,0.855165,0.874867,22.7903
11580,0.878594,0.855165,0.875399,22.7903
11640,0.878594,0.855165,0.875399,22.7903
11700,0.878594,0.855697,0.875399,22.7293
11760,0.879127,0.855697,0.875399,22.7293
11820,0.879127,0.856230,0.875932,22.7293
11880,0.879127,0.856230,0.875932,22.7293
11940,0.879659,0.855697,0.875932,22.7293
12000,0.879659,0.855697,0.875932,22.7293
12060,0.879659,0.856230,0.875932,22.7293
12120,0.879659,0.856762,0.876464,22.7293
12180,0.879659,0.856762,0.876464,22.7293
12240,0.880192,0.856762,0.876464,22.7293
12300,0.880192,0.856762,0.876997,22.7293
12360,0.880724,0.857295,0.876997,22.6682
12420,0.880724,0.857295,0.876997,22.7293
12480,0.881257,0.857827,0.877529,22.6682
12540,0.881257,0.857295,0.877529,22.6682
12600,0.881257,0.857295,0.877529,22.6682
12660,0.881257,0.857827,0.877529,22.6682
12720,0.881789,0.858360,0.877529,22.6682
12780,0.881789,0.857827,0.878062,22.6682
12840,0.881789,0.858360,0.878062,22.6682
12900,0.881789,0.858360,0.878062,22.6682
12960,0.881789,0.858892,0.878062,22.6682
13020,0.881789,0.858892,0.878062,22.6682
13080,0.882321,0.858892,0.878594,22.6682
13140,0.882321,0.859425,0.878594,22.6682
13200,0.882854,0.859425,0.878594,22.6072
13260,0.882854,0.859957,0.878594,22.6072
13320,0.882854,0.859957,0.879127,22.6072
13380,0.882854,0.859957,0.879127,22.6072
13440,0.883386,0.860490,0.879127,22.6072
13500,0.883386,0.860490,0.879659,22.6072
13560,0.883386,0.860490,0.879659,22.6072
13620,0.883919,0.860490,0.880192,22.6072
13680,0.883919,0.861022,0.880192,22.6072
13740,0.883919,0.861022,0.880192,22.6072
13800,0.883919,0.861555,0.880192,22.6072
13860,0.883919,0.861555,0.880192,22.6072
13920,0.884451,0.861555,0.880192,22.6072
13980,0.884451,0.861555,0.880724,22.6072
14040,0.884451,0.862087,0.880724,22.6072
14100,0.884984,0.862087,0.880724,22.6072
14160,0.884984,0.862620,0.880724,22.6072
14220,0.884984,0.862620,0.880724,22.5462
14280,0.885516,0.862620,0.881257,22.5462
14340,0.885516,0.863152,0.881257,22.5462
14400,0.885516,0.862087,0.881257,22.5462
14460,0.886049,0.862087,0.881789,22.5462
14520,0.886049,0.862087,0.881789,22.5462
14580,0.886049,0.862087,0.881789,22.5462
14640,0.886049,0.862620,0.881789,22.5462
14700,0.886581,0.862620,0.881789,22.5462
14760,0.886581,0.862620,0.881789,22.5462
14820,0.886581,0.863152,0.881789,22.5462
14880,0.887114,0.863152,0.881789,22.5462
14940,0.887114,0.863685,0.881789,22.5462
15000,0.887114,0.863685,0.882321,22.5462
15060,0.887114,0.863685,0.882321,22.5462
15120,0.887646,0.864217,0.882854,22.5462
15180,0.887646,0.864217,0.882854,22.5462
15240,0.887646,0.864217,0.882854,22.5462
15300,0.887646,0.864217,0.883386,22.5462
15360,0.888179,0.864217,0.883386,22.5462
15420,0.888179,0.864750,0.883386,22.5462
15480,0.888179,0.864750,0.883386,22.5462
15540,0.888179,0.864217,0.883386,22.5462
15600,0.888711,0.863152,0.883919,22.5462
15660,0.888179,0.863152,0.883919,22.5462
15720,0.888711,0.863685,0.883919,22.5462
15780,0.888711,0.863152,0.883386,22.5462
15840,0.889244,0.863685,0.883386,22.4852
15900,0.888711,0.863685,0.883386,22.4852
15960,0.888179,0.863685,0.883386,22.4852
16020,0.888711,0.864217,0.883386,22.4852
16080,0.889244,0.864217,0.883386,22.4852
16140,0.889244,0.864217,0.883919,22.4852
16200,0.889244,0.864750,0.883386,22.4852
16260,0.889244,0.864750,0.883919,22.4852
16320,0.889244,0.864750,0.883919,22.4852
16380,0.889244,0.865282,0.883919,22.4852
16440,0.889244,0.865282,0.883919,22.4852
16500,0.888711,0.865282,0.883919,22.4852
16560,0.889244,0.865815,0.883919,22.4242
16620,0.888711,0.865815,0.883919,22.4242
16680,0.888711,0.865815,0.883919,22.4242
16740,0.888711,0.865815,0.883919,22.4242
16800,0.888179,0.865815,0.883919,22.4242
16860,0.887646,0.865282,0.883919,22.4242
16920,0.887114,0.864750,0.883919,22.4242
16980,0.886581,0.864217,0.883919,22.3631
17040,0.886581,0.863685,0.884451,22.4242
17100,0.886049,0.862620,0.884451,22.3631
17160,0.885516,0.862087,0.884451,22.3631
17220,0.884984,0.861555,0.884984,22.3631
17280,0.884451,0.860490,0.884984,22.3631
17340,0.883919,0.859425,0.884984,22.3631
17400,0.882854,0.858892,0.884984,22.3631
17460,0.882321,0.858360,0.884451,22.3631
17520,0.881257,0.857827,0.884451,22.3631
17580,0.880192,0.857295,0.883919,22.3631
17640,0.879127,0.856762,0.883386,22.3631
17700,0.878594,0.857295,0.883386,22.3631
17760,0.877529,0.856762,0.882854,22.3631
17820,0.876997,0.856762,0.882854,22.3631
17880,0.876464,0.857295,0.882321,22.3631
17940,0.875399,0.857295,0.882321,22.3631
18000,0.875399,0.856762,0.882321,22.3631
18060,0.874867,0.857295,0.882321,22.3631
18120,0.873802,0.856762,0.882321,22.3631
18180,0.873802,0.856762,0.882321,22.3631
18240,0.873269,0.856762,0.882321,22.3631
18300,0.872737,0.856762,0.882321,22.3021
18360,0.872737,0.856762,0.882321,22.3631
18420,0.872204,0.856762,0.882321,22.3631
18480,0.872204,0.856762,0.882854,22.3021
18540,0.871672,0.856762,0.882854,22.3021
18600,0.871672,0.856762,0.882854,22.3021
18660,0.871139,0.856762,0.883386,22.3021
18720,0.871139,0.856762,0.883386,22.3021
18780,0.870607,0.856762,0.883386,22.3021
18840,0.870607,0.856762,0.883386,22.3021
18900,0.870607,0.856762,0.883386,22.3021
18960,0.870074,0.856762,0.883386,22.3021
19020,0.870074,0.856762,0.883919,22.3021
19080,0.870074,0.856762,0.883919,22.3021
19140,0.870074,0.857295,0.884451,22.3021
19200,0.869542,0.857295,0.884451,22.3021
19260,0.869542,0.857827,0.884984,22.3021
19320,0.870074,0.857827,0.884984,22.2411
19380,0.870607,0.858360,0.884984,22.3021
19440,0.871139,0.858360,0.884984,22.3021
19500,0.871672,0.858892,0.884984,22.2411
19560,0.871672,0.859425,0.884984,22.2411
19620,0.872204,0.859425,0.884984,22.2411
19680,0.871139,0.859425,0.884984,22.2411
19740,0.871672,0.859425,0.884984,22.2411
19800,0.871672,0.859425,0.885516,22.2411
19860,0.872204,0.859957,0.886049,22.2411
19920,0.871672,0.859957,0.885516,22.2411
19980,0.872204,0.860490,0.885516,22.2411
20040,0.872204,0.859957,0.885516,22.2411
20100,0.871672,0.859957,0.885516,22.2411
20160,0.871672,0.859425,0.886049,22.2411
20220,0.871672,0.858892,0.886049,22.2411
20280,0.871139,0.858360,0.886049,22.2411
20340,0.870607,0.857827,0.886581,22.2411
20400,0.870607,0.857295,0.886581,22.2411
20460,0.870074,0.856762,0.886581,22.2411
20520,0.869542,0.856230,0.886581,22.2411
20580,0.869542,0.855697,0.886581,22.2411
20640,0.869009,0.855165,0.887114,22.2411
20700,0.869009,0.854632,0.887114,22.2411
20760,0.869009,0.854100,0.887114,22.1801
20820,0.868477,0.853567,0.887114,22.2411
20880,0.868477,0.853567,0.887114,22.2411
20940,0.868477,0.853567,0.887114,22.2411
21000,0.868477,0.853567,0.887114,22.2411
21060,0.868477,0.853567,0.887114,22.2411
21120,0.867944,0.853567,0.886581,22.1801
21180,0.867944,0.853567,0.886581,22.1801
21240,0.867944,0.853567,0.886581,22.1801
21300,0.867944,0.853567,0.886581,22.1801
21360,0.867412,0.853035,0.886581,22.1801
21420,0.867412,0.853035,0.886581,22.1801
21480,0.867412,0.853035,0.886581,22.1801
21540,0.867412,0.852503,0.886581,22.1801
21600,0.867412,0.852503,0.886581,22.1801
21660,0.867412,0.851438,0.887114,22.1801
21720,0.867412,0.851438,0.886581,22.1801
21780,0.867412,0.850905,0.886581,22.1801
21840,0.867412,0.850905,0.886581,22.1801
21900,0.867412,0.850905,0.887114,22.1801
21960,0.867412,0.851438,0.887114,22.1801
22020,0.867412,0.851438,0.887114,22.1801
22080,0.866880,0.851438,0.887646,22.1801
22140,0.867944,0.851970,0.887114,22.1801
22200,0.868477,0.851970,0.887646,22.1801
22260,0.869009,0.851970,0.887646,22.1801
22320,0.869542,0.851438,0.887114,22.1801
22380,0.870074,0.851438,0.887646,22.1801
22440,0.870074,0.850373,0.887646,22.1801
22500,0.870607,0.850373,0.887646,22.1801
22560,0.870607,0.850373,0.887114,22.1801
22620,0.870607,0.849840,0.887114,22.1801
22680,0.871139,0.849840,0.887646,22.1801
22740,0.871139,0.850373,0.887114,22.1801
22800,0.871139,0.850373,0.887114,22.1191
22860,0.871139,0.850373,0.887646,22.1191
22920,0.871139,0.849840,0.887646,22.1191
22980,0.871139,0.850373,0.887646,22.1191
23040,0.871139,0.850373,0.888179,22.1191
23100,0.871139,0.850373,0.888179,22.1191
23160,0.871139,0.850905,0.887646,22.1191
23220,0.871139,0.850905,0.887646,22.1191
23280,0.871139,0.850905,0.887646,22.1191
23340,0.870607,0.851438,0.887646,22.1191
23400,0.870607,0.851438,0.887646,22.1191
23460,0.870607,0.851970,0.887646,22.1191
23520,0.870074,0.851970,0.887646,22.1191
23580,0.870607,0.851970,0.887646,22.1191
23640,0.870074,0.851970,0.887646,22.1191
23700,0.870074,0.851438,0.887114,22.1191
23760,0.870074,0.851438,0.887646,22.1191
23820,0.869542,0.851438,0.887646,22.1191
23880,0.869542,0.851970,0.887646,22.1191
23940,0.869542,0.851970,0.887646,22.1191
24000,0.869542,0.851970,0.887646,22.1191
24060,0.869542,0.851970,0.887646,22.1191
24120,0.869009,0.852503,0.887646,22.1191
24180,0.869009,0.852503,0.887646,22.1191
24240,0.869542,0.853035,0.887646,22.1191
24300,0.869542,0.853035,0.888179,22.1191
24360,0.869542,0.853035,0.888179,22.0580
24420,0.869542,0.853567,0.888711,22.0580
24480,0.870074,0.853567,0.888711,22.0580
24540,0.870074,0.853567,0.889244,22.0580
24600,0.870607,0.853567,0.889776,22.0580
24660,0.871139,0.854100,0.890309,22.0580
24720,0.871139,0.854100,0.890309,22.0580
24780,0.871139,0.854632,0.890309,22.0580
24840,0.871139,0.855165,0.890841,22.0580
24900,0.871139,0.855165,0.890841,22.0580
24960,0.871139,0.855697,0.890841,22.0580
25020,0.871139,0.855697,0.891374,22.0580
25080,0.871139,0.855697,0.891374,22.0580
25140,0.871139,0.855165,0.891374,22.0580
25200,0.871139,0.855165,0.891374,22.0580
25260,0.870607,0.855165,0.891906,22.0580
25320,0.870607,0.855165,0.892439,22.0580
25380,0.870607,0.855165,0.892439,22.0580
25440,0.870074,0.855697,0.892439,22.0580
25500,0.870074,0.855697,0.892439,22.0580
25560,0.870607,0.855697,0.891906,22.0580
25620,0.871139,0.855697,0.892439,22.0580
25680,0.871139,0.855165,0.892439,22.0580
25740,0.871139,0.855165,0.891906,22.0580
25800,0.871139,0.854632,0.891906,22.0580
25860,0.871139,0.854100,0.891374,22.0580
25920,0.871139,0.853567,0.890841,22.0580
25980,0.871139,0.853035,0.890309,21.9970
26040,0.871139,0.853035,0.890309,21.9970
26100,0.871139,0.853035,0.889776,21.9970
26160,0.871139,0.853035,0.889244,21.9970
26220,0.871139,0.853035,0.889244,21.9970
26280,0.871139,0.853035,0.889244,21.9970
26340,0.871139,0.853035,0.888711,21.9970
26400,0.871672,0.853567,0.888711,21.9970
26460,0.871139,0.853567,0.888711,21.9970
26520,0.871139,0.854100,0.888711,21.9970
26580,0.870607,0.854100,0.888179,21.9970
26640,0.871139,0.854632,0.888179,21.9970
26700,0.871672,0.855165,0.888179,21.9970
26760,0.872204,0.855165,0.888179,21.9970
26820,0.872737,0.855697,0.888179,21.9970
26880,0.873269,0.855697,0.887646,21.9970
26940,0.873802,0.855697,0.887646,21.9970
27000,0.873802,0.855697,0.887646,21.9970
27060,0.874334,0.856230,0.887646,21.9970
27120,0.874334,0.856230,0.887646,21.9970
27180,0.874867,0.856230,0.887114,21.9970
27240,0.874867,0.856230,0.887114,21.9970
27300,0.874867,0.856230,0.887114,21.9970
27360,0.874867,0.856762,0.887114,21.9970
27420,0.875399,0.856230,0.887114,21.9970
27480,0.874867,0.856230,0.887114,21.9970
27540,0.875399,0.856762,0.887114,21.9970
27600,0.875932,0.856230,0.887114,21.9970
27660,0.875932,0.855697,0.886581,21.9970
27720,0.876464,0.855697,0.886581,21.9970
27780,0.876464,0.855165,0.887114,21.9970
27840,0.876464,0.854632,0.887114,21.9970
27900,0.876997,0.855165,0.887114,21.9970
27960,0.876997,0.855165,0.887114,21.9360
28020,0.877529,0.854632,0.887114,21.9360
28080,0.877529,0.854632,0.887114,21.9360
28140,0.877529,0.854632,0.887114,21.9360
28200,0.878062,0.854632,0.887114,21.9360
28260,0.878062,0.855165,0.887114,21.9360
28320,0.878594,0.855165,0.887646,21.9360
28380,0.878594,0.855165,0.887646,21.9360
28440,0.878594,0.855165,0.887646,21.9360
28500,0.879127,0.855165,0.888179,21.9360
28560,0.879127,0.855165,0.888179,21.9360
28620,0.879127,0.855697,0.888179,21.9360
28680,0.879127,0.855697,0.888711,21.9360
28740,0.879127,0.855697,0.888179,21.9360
28800,0.878594,0.855165,0.888711,21.9360
28860,0.878062,0.855165,0.888711,21.9360
28920,0.877529,0.855697,0.889244,21.9360
28980,0.876997,0.855697,0.889244,21.9360
29040,0.876464,0.855697,0.889244,21.9360
29100,0.875932,0.855697,0.889244,21.9360
29160,0.875399,0.855697,0.889244,21.9360
29220,0.874867,0.855697,0.889244,21.9360
29280,0.874334,0.855697,0.889244,21.9360
29340,0.873802,0.855697,0.889776,21.9360
29400,0.873269,0.855697,0.890309,21.9360
29460,0.872737,0.855697,0.890309,21.9360
29520,0.872204,0.855697,0.889776,21.9360
29580,0.871672,0.855697,0.889776,21.9360
29640,0.871139,0.855697,0.889776,21.9360
29700,0.871139,0.855697,0.889244,21.9360
29760,0.870607,0.855697,0.889244,21.9360
29820,0.870074,0.855697,0.889244,21.9360
29880,0.870074,0.854632,0.889244,21.9360
29940,0.869542,0.854100,0.888711,21.8750
30000,0.869542,0.854100,0.888179,21.8750
30060,0.869009,0.853567,0.887646,21.8750
30120,0.868477,0.853567,0.887646,21.8750
30180,0.868477,0.853567,0.887114,21.8750
30240,0.867944,0.853567,0.886581,21.8750
30300,0.867944,0.853567,0.886049,21.8750
30360,0.867412,0.853567,0.886049,21.8750
30420,0.867412,0.853567,0.885516,21.8750
30480,0.866880,0.853567,0.885516,21.8750
30540,0.866880,0.853567,0.884984,21.8750
30600,0.866347,0.853567,0.884984,21.8750
30660,0.866347,0.853567,0.884451,21.8750
30720,0.866347,0.854100,0.884451,21.8750
30780,0.865815,0.854100,0.884451,21.8750
30840,0.865815,0.854100,0.883919,21.8750
30900,0.865815,0.853567,0.883919,21.8750
30960,0.865815,0.853567,0.883919,21.8750
31020,0.865282,0.853035,0.883919,21.8750
31080,0.865282,0.853035,0.883386,21.8750
31140,0.865282,0.851970,0.883386,21.8750
31200,0.865282,0.851438,0.883386,21.8750
31260,0.864750,0.850373,0.883386,21.8750
31320,0.864750,0.849308,0.883386,21.8750
31380,0.864750,0.848243,0.883386,21.8750
31440,0.864750,0.847178,0.882854,21.8750
31500,0.864750,0.846645,0.882854,21.8750
31560,0.864750,0.845580,0.882854,21.8750
31620,0.864750,0.844515,0.882854,21.8750
31680,0.864750,0.843983,0.882854,21.8750
31740,0.864750,0.842918,0.882854,21.8750
31800,0.864750,0.842385,0.882854,21.8750
31860,0.864750,0.841853,0.882854,21.8140
31920,0.864750,0.841320,0.882854,21.8140
31980,0.864750,0.841320,0.882854,21.8140
32040,0.864750,0.840788,0.882854,21.8140
32100,0.864750,0.840255,0.882854,21.8140
32160,0.864750,0.840255,0.882854,21.8140
32220,0.864217,0.840255,0.882321,21.8140
32280,0.864217,0.839723,0.882321,21.8140
32340,0.864217,0.839723,0.882854,21.8140
32400,0.864217,0.839723,0.882321,21.8140
32460,0.864217,0.839190,0.882854,21.8140
32520,0.863685,0.839190,0.882321,21.8140
32580,0.863685,0.839190,0.882321,21.8140
32640,0.863685,0.839190,0.882321,21.8140
32700,0.863685,0.839190,0.882321,21.8140
32760,0.863685,0.839190,0.882321,21.8140
32820,0.863685,0.839190,0.882321,21.8140
32880,0.863685,0.839190,0.882321,21.8140
32940,0.863685,0.839190,0.882321,21.8140
33000,0.863152,0.839723,0.882321,21.8140
33060,0.863152,0.839723,0.882321,21.8140
33120,0.863152,0.839723,0.882321,21.8140
33180,0.863152,0.839723,0.882321,21.8140
33240,0.863152,0.840255,0.882321,21.8140
33300,0.863152,0.840255,0.882321,21.8140
33360,0.863152,0.840255,0.882321,21.8140
33420,0.863152,0.840255,0.882321,21.8140
33480,0.863152,0.840255,0.882321,21.8140
33540,0.863152,0.840788,0.882854,21.8140
33600,0.863152,0.840788,0.882321,21.8140
33660,0.863152,0.840788,0.882321,21.8140
33720,0.863152,0.841320,0.882321,21.8140
33780,0.863152,0.841320,0.882321,21.8140
33840,0.863685,0.841320,0.882321,21.8140
33900,0.863685,0.841320,0.882321,21.8140
33960,0.863685,0.841853,0.882321,21.8140
34020,0.863685,0.841853,0.882321,21.8140
34080,0.863685,0.841853,0.882321,21.8140
34140,0.863685,0.841853,0.882321,21.8140
34200,0.863685,0.842385,0.882854,21.8140
34260,0.864217,0.842385,0.882321,21.8140
34320,0.864217,0.842385,0.882854,21.8140
34380,0.864217,0.842918,0.882321,21.8140
34440,0.864750,0.842918,0.882321,21.8140
34500,0.864750,0.843450,0.882321,21.8140
34560,0.864750,0.843450,0.882321,21.7529
34620,0.865282,0.843983,0.882854,21.8140
34680,0.865815,0.843983,0.882854,21.8140
34740,0.865815,0.843983,0.882854,21.8140
34800,0.865815,0.843983,0.882321,21.7529
34860,0.866347,0.844515,0.882854,21.7529
34920,0.866880,0.844515,0.882321,21.7529
34980,0.867412,0.845048,0.882321,21.7529
35040,0.867412,0.845048,0.882321,21.7529
35100,0.866880,0.845048,0.882854,21.7529
35160,0.866880,0.845048,0.882854,21.8140
35220,0.867412,0.845048,0.882321,21.7529
35280,0.867944,0.845048,0.882854,21.7529
35340,0.867412,0.845580,0.882854,21.7529
35400,0.866880,0.845580,0.882854,21.7529
35460,0.867412,0.845048,0.882854,21.7529
35520,0.867412,0.845048,0.882321,21.7529
35580,0.867944,0.845580,0.882321,21.7529
35640,0.868477,0.845580,0.882854,21.7529
35700,0.869009,0.845580,0.882854,21.7529
35760,0.869542,0.845580,0.882854,21.7529
