***SENSOR SELECTION
CH 1-Voltage(±1V)
CH 2-Voltage(±1V)
CH 3-Voltage(±1V)
INTERNAL
*** Sampling Rate 
1 Data Per 1 Min
*** Duration to Monitor  
1 Day
Start: 19-DEC-2022  01:50PM
Time(s),V,V,V,°C
5160,0.173056,0.569755,0.141640,23.1564
5220,0.146965,0.563898,0.145900,23.1564
5280,0.178381,0.561235,0.150160,23.2785
5340,0.171459,0.565495,0.152822,23.2174
5400,0.129925,0.575080,0.156017,23.2785
5460,0.174121,0.578807,0.157614,23.3395
5520,0.179979,0.580937,0.157082,23.3395
5580,0.136848,0.580404,0.158147,23.4005
5640,0.181043,0.580937,0.160809,23.4615
5700,0.185303,0.572950,0.162407,23.4615
5760,0.190096,0.572417,0.165602,23.4005
5820,0.190096,0.579872,0.168264,23.4005
5880,0.194356,0.584132,0.170394,23.3395
5940,0.142705,0.582535,0.173056,23.4005
6000,0.169329,0.583599,0.176784,23.5225
6060,0.187433,0.585729,0.178914,23.5225
6120,0.193291,0.584132,0.181576,23.4615
6180,0.195420,0.588392,0.185303,23.4005
6240,0.199680,0.589457,0.188498,23.4005
6300,0.197018,0.591054,0.192758,23.3395
6360,0.200745,0.590522,0.197550,23.3395
6420,0.201810,0.590522,0.195953,23.3395
6480,0.202343,0.588924,0.197018,23.3395
6540,0.203940,0.590522,0.199680,23.2785
6600,0.205005,0.591054,0.203940,23.2785
6660,0.204473,0.592119,0.205005,23.2174
6720,0.205005,0.592119,0.206603,23.2174
6780,0.206070,0.592652,0.208200,23.2174
6840,0.205538,0.593717,0.208733,23.2174
6900,0.206070,0.592119,0.212460,23.1564
6960,0.207668,0.591587,0.214590,23.1564
7020,0.209265,0.592652,0.217252,23.0954
7080,0.210330,0.593717,0.219382,23.0954
7140,0.212460,0.589989,0.221512,23.0954
7200,0.214590,0.587859,0.227369,23.0954
7260,0.216187,0.583599,0.233227,23.0954
7320,0.218317,0.583067,0.236422,23.0954
7380,0.219915,0.582535,0.234824,23.0954
7440,0.220447,0.584664,0.238551,23.0344
7500,0.222045,0.577210,0.242811,23.0344
7560,0.222045,0.579340,0.246539,23.0344
7620,0.224707,0.578275,0.252396,23.0344
7680,0.226304,0.574547,0.258786,22.9734
7740,0.228967,0.570287,0.263046,22.9734
7800,0.231097,0.568158,0.265708,22.9734
7860,0.233227,0.583067,0.269435,22.9734
7920,0.235889,0.580937,0.275825,22.9123
7980,0.238551,0.583067,0.282215,22.9123
8040,0.241214,0.582535,0.285942,22.9123
8100,0.243344,0.580404,0.289137,22.9123
8160,0.245474,0.577742,0.293930,22.8513
8220,0.247604,0.579340,0.297124,22.8513
8280,0.251864,0.579872,0.299254,22.8513
8340,0.255058,0.584664,0.301917,22.8513
8400,0.256656,0.586262,0.304579,22.8513
8460,0.258253,0.588392,0.308307,22.7903
8520,0.259851,0.581469,0.308307,22.7903
8580,0.261981,0.577210,0.302449,22.7903
8640,0.264111,0.577742,0.304047,22.7903
8700,0.265176,0.586262,0.305644,22.7903
8760,0.266773,0.580937,0.307242,22.7903
8820,0.269968,0.584132,0.308307,22.7293
8880,0.272630,0.581469,0.307774,22.7293
8940,0.272098,0.580404,0.308307,22.7293
9000,0.273695,0.577742,0.308307,22.7293
9060,0.275293,0.575612,0.308839,22.7293
9120,0.275293,0.572417,0.310436,22.7293
9180,0.277423,0.569755,0.311501,22.7293
9240,0.277955,0.572950,0.310436,22.7293
9300,0.279020,0.570820,0.309372,22.7293
9360,0.280618,0.567625,0.307242,22.7293
9420,0.283812,0.567625,0.307242,22.7293
9480,0.285410,0.566560,0.306177,22.7293
9540,0.288072,0.566027,0.306177,22.6682
9600,0.289670,0.564430,0.305112,22.6682
9660,0.291800,0.564430,0.305644,22.6682
9720,0.294462,0.564963,0.305112,22.6682
9780,0.296592,0.567092,0.308307,22.6682
9840,0.297657,0.566027,0.308839,22.6682
9900,0.297657,0.565495,0.309904,22.6682
9960,0.298722,0.565495,0.308307,22.6682
10020,0.300319,0.564430,0.308307,22.6682
10080,0.302982,0.565495,0.312034,22.6682
10140,0.304579,0.566560,0.315761,22.6682
10200,0.306709,0.564963,0.317891,22.6682
10260,0.308839,0.564430,0.321086,22.6682
10320,0.309372,0.563898,0.323216,22.6682
10380,0.309904,0.563898,0.321619,22.6072
10440,0.311501,0.562833,0.321086,22.6682
10500,0.314164,0.562300,0.320554,22.6072
10560,0.315761,0.561235,0.321086,22.6072
10620,0.316294,0.561235,0.321086,22.6072
10680,0.317891,0.561235,0.320554,22.6072
10740,0.319489,0.559105,0.315229,22.6072
10800,0.318956,0.561235,0.317891,22.6072
10860,0.323216,0.559105,0.318424,22.6072
10920,0.325346,0.559105,0.318956,22.6072
10980,0.326943,0.559638,0.318956,22.6072
11040,0.329073,0.558040,0.318956,22.6072
11100,0.330671,0.559105,0.315229,22.6072
11160,0.330671,0.558040,0.315229,22.6072
11220,0.331203,0.557508,0.315761,22.6072
11280,0.332268,0.556443,0.317359,22.6072
11340,0.330138,0.556443,0.318424,22.6072
11400,0.332801,0.555910,0.319489,22.6072
11460,0.333333,0.557508,0.318424,22.6072
11520,0.334398,0.554845,0.318424,22.5462
11580,0.335463,0.555378,0.318956,22.6072
11640,0.334931,0.555378,0.319489,22.6072
11700,0.335463,0.554845,0.319489,22.6072
11760,0.335463,0.556443,0.316294,22.6072
11820,0.337061,0.556443,0.316294,22.5462
11880,0.338126,0.555378,0.318424,22.6072
11940,0.326411,0.555378,0.314696,22.6682
12000,0.338658,0.553781,0.313631,22.7293
12060,0.335996,0.552715,0.314696,22.7293
12120,0.336528,0.551118,0.315229,22.7293
12180,0.337593,0.550053,0.314164,22.7293
12240,0.337061,0.548988,0.310969,22.6682
12300,0.340255,0.548988,0.309372,22.6682
12360,0.341320,0.550053,0.312034,22.6682
12420,0.342385,0.548988,0.315761,22.6682
12480,0.341853,0.547391,0.317359,22.6682
12540,0.343450,0.549521,0.320021,22.6072
12600,0.343983,0.552715,0.321619,22.6072
12660,0.342385,0.551650,0.320554,22.6072
12720,0.341853,0.550053,0.321619,22.6072
12780,0.343983,0.548988,0.320554,22.6072
12840,0.345048,0.543131,0.322151,22.6072
12900,0.343983,0.545261,0.324813,22.6072
12960,0.344515,0.543663,0.326943,22.5462
13020,0.343983,0.542598,0.325346,22.5462
13080,0.345580,0.540468,0.325346,22.5462
13140,0.347178,0.541533,0.325346,22.5462
13200,0.347178,0.538338,0.328008,22.5462
13260,0.347710,0.538338,0.328008,22.5462
13320,0.348243,0.537273,0.328008,22.5462
13380,0.270500,0.537273,0.326943,22.5462
13440,0.342918,0.536209,0.325346,22.5462
13500,0.347178,0.535144,0.324813,22.5462
13560,0.348775,0.533546,0.324281,22.5462
13620,0.350373,0.532481,0.327476,22.5462
13680,0.348775,0.531949,0.327476,22.5462
13740,0.349840,0.533014,0.328008,22.5462
13800,0.351970,0.530884,0.325346,22.5462
13860,0.351438,0.529819,0.328008,22.5462
13920,0.354100,0.530351,0.324813,22.5462
13980,0.353567,0.528221,0.322684,22.5462
14040,0.353035,0.528221,0.321619,22.5462
14100,0.355165,0.526624,0.320554,22.5462
14160,0.357295,0.525559,0.320554,22.5462
14220,0.356762,0.525559,0.319489,22.5462
14280,0.357295,0.525027,0.317891,22.4852
14340,0.357295,0.522896,0.316826,22.5462
14400,0.356230,0.523429,0.317359,22.4852
14460,0.356230,0.523429,0.316826,22.4852
14520,0.359425,0.521832,0.316826,22.4852
14580,0.358892,0.520234,0.315761,22.4852
14640,0.360490,0.519702,0.317891,22.4852
14700,0.359957,0.518637,0.317891,22.4852
14760,0.362087,0.515974,0.311501,22.4852
14820,0.361555,0.517572,0.318424,22.4852
14880,0.363152,0.516507,0.317891,22.4852
14940,0.362087,0.515442,0.316826,22.4852
15000,0.362620,0.512779,0.318956,22.4852
15060,0.364750,0.512247,0.319489,22.4852
15120,0.365814,0.512247,0.318956,22.4852
15180,0.355165,0.509584,0.319489,22.4852
15240,0.363685,0.510649,0.320554,22.4852
15300,0.365282,0.508519,0.317359,22.4852
15360,0.367412,0.506922,0.317359,22.4852
15420,0.367944,0.506390,0.317891,22.4852
15480,0.367944,0.507455,0.317891,22.4852
15540,0.368477,0.505325,0.316294,22.4852
15600,0.365282,0.504260,0.314696,22.4852
15660,0.365814,0.504260,0.316826,22.4852
15720,0.366880,0.505857,0.316826,22.4852
15780,0.365282,0.506390,0.317359,22.4852
15840,0.366347,0.505857,0.315761,22.4852
15900,0.365814,0.503195,0.314696,22.4852
15960,0.368477,0.503727,0.315229,22.4852
16020,0.368477,0.502662,0.314696,22.4852
16080,0.371672,0.504792,0.314164,22.4852
16140,0.370607,0.504260,0.314696,22.4852
16200,0.370074,0.503195,0.315761,22.4852
16260,0.373269,0.503195,0.317891,22.4852
16320,0.376464,0.503727,0.320021,22.4852
16380,0.376997,0.501597,0.319489,22.4852
16440,0.378594,0.502130,0.320021,22.4852
16500,0.381257,0.501597,0.320554,22.4852
16560,0.382321,0.501065,0.320021,22.4852
16620,0.382321,0.501065,0.321086,22.4852
16680,0.384984,0.499467,0.322151,22.4852
16740,0.386049,0.501065,0.323749,22.4852
16800,0.387646,0.499467,0.324281,22.4852
16860,0.388711,0.500000,0.325346,22.4852
16920,0.391906,0.500532,0.326943,22.4852
16980,0.393504,0.500532,0.326943,22.4852
17040,0.393504,0.501065,0.326943,22.4852
17100,0.395634,0.504260,0.325878,22.4852
17160,0.397231,0.504260,0.325878,22.4852
17220,0.397763,0.505857,0.325878,22.4852
17280,0.399361,0.506922,0.326943,22.4852
17340,0.399361,0.507455,0.326943,22.4852
17400,0.400426,0.508519,0.328008,22.4852
17460,0.400958,0.509584,0.328008,22.4852
17520,0.403088,0.510649,0.327476,22.4852
17580,0.404153,0.512247,0.328541,22.4852
17640,0.405218,0.512779,0.328008,22.4852
17700,0.405218,0.513312,0.328008,22.4852
17760,0.406283,0.514909,0.328008,22.4852
17820,0.408413,0.517572,0.328008,22.4852
17880,0.410011,0.519702,0.328541,22.4852
17940,0.410543,0.521299,0.328008,22.4852
18000,0.411075,0.523429,0.328008,22.4242
18060,0.412140,0.523961,0.328008,22.4242
18120,0.412140,0.525559,0.328008,22.4242
18180,0.415335,0.529286,0.327476,22.4242
18240,0.415868,0.529286,0.326943,22.4242
18300,0.416933,0.529819,0.326943,22.4242
18360,0.417465,0.532481,0.326411,22.4242
18420,0.417998,0.531416,0.325878,22.4242
18480,0.418530,0.532481,0.325346,22.4242
18540,0.419063,0.534079,0.325346,22.4242
18600,0.420660,0.535144,0.324281,22.4242
18660,0.421725,0.535676,0.323749,22.4242
18720,0.422790,0.536741,0.323216,22.4242
18780,0.422257,0.538338,0.321619,22.4242
18840,0.424388,0.539936,0.320554,22.4242
18900,0.424388,0.540468,0.319489,22.3631
18960,0.425985,0.541533,0.317891,22.3631
19020,0.427050,0.542598,0.317359,22.3631
19080,0.427582,0.543663,0.315761,22.3631
19140,0.429712,0.544728,0.314696,22.3631
19200,0.431842,0.545261,0.313631,22.3631
19260,0.432907,0.546326,0.313099,22.3631
19320,0.434505,0.547391,0.312034,22.3631
19380,0.435570,0.549521,0.310969,22.3631
19440,0.437699,0.550053,0.310436,22.3631
19500,0.439297,0.550586,0.309904,22.3631
19560,0.439829,0.551650,0.309372,22.3631
19620,0.441427,0.552183,0.307774,22.3631
19680,0.442492,0.552715,0.306709,22.3631
19740,0.444622,0.554313,0.305644,22.3631
19800,0.445154,0.554845,0.304579,22.3631
19860,0.446219,0.556443,0.303514,22.3631
19920,0.446752,0.558573,0.302449,22.3631
19980,0.448349,0.555910,0.301384,22.3631
20040,0.448882,0.554313,0.300319,22.3631
20100,0.449414,0.562833,0.299787,22.3021
20160,0.449947,0.564963,0.298189,22.3021
20220,0.450479,0.566027,0.297657,22.3631
20280,0.449947,0.567092,0.296592,22.3021
20340,0.450479,0.567092,0.294995,22.3631
20400,0.451544,0.568158,0.293930,22.3631
20460,0.453142,0.566027,0.292865,22.3631
20520,0.453674,0.567092,0.291267,22.3021
20580,0.454739,0.565495,0.290202,22.3021
20640,0.454206,0.565495,0.289137,22.3021
20700,0.454739,0.564963,0.288072,22.3021
20760,0.455804,0.563898,0.287007,22.3021
20820,0.454739,0.563898,0.285942,22.3021
20880,0.455271,0.780618,0.284877,22.3021
20940,0.456336,0.893504,0.283812,22.3021
21000,0.457401,0.907348,0.282747,22.3021
21060,0.458466,0.910011,0.281682,22.3021
21120,0.458999,0.888179,0.280618,22.3021
21180,0.459531,0.884451,0.279553,22.3021
21240,0.460064,0.788605,0.278488,22.3021
21300,0.460064,0.719382,0.277423,22.3021
21360,0.461129,0.716720,0.275825,22.3021
21420,0.461661,0.700213,0.274760,22.3021
21480,0.462194,0.709797,0.273695,22.3021
21540,0.462194,0.705538,0.272630,22.3021
21600,0.461661,0.703408,0.271033,22.3021
21660,0.462726,0.699148,0.269968,22.3021
21720,0.462726,0.700745,0.268903,22.3021
21780,0.462726,0.692226,0.267838,22.3021
21840,0.463259,0.706070,0.266241,22.3021
21900,0.462726,0.683173,0.265708,22.3021
21960,0.462194,0.680511,0.264111,22.3021
22020,0.462726,0.677316,0.263046,22.3021
22080,0.462194,0.674654,0.261981,22.3021
22140,0.463259,0.671459,0.260916,22.3021
22200,0.463791,0.668264,0.259851,22.3021
22260,0.461661,0.665602,0.258786,22.3021
22320,0.462194,0.661874,0.257188,22.3021
22380,0.463259,0.658679,0.256123,22.3021
22440,0.463791,0.656017,0.255058,22.3021
22500,0.463259,0.652822,0.253993,22.3021
22560,0.463259,0.650160,0.252928,22.3021
22620,0.463791,0.646432,0.251864,22.3021
22680,0.463259,0.643770,0.250799,22.3021
22740,0.463791,0.636848,0.249734,22.2411
22800,0.463791,0.637912,0.249201,22.3021
22860,0.463791,0.635250,0.248136,22.3021
22920,0.463791,0.632588,0.246539,22.2411
22980,0.463791,0.629393,0.245474,22.2411
23040,0.463259,0.627795,0.244409,22.2411
23100,0.464324,0.678381,0.245474,22.2411
23160,0.463791,0.621406,0.242279,22.2411
23220,0.464324,0.616613,0.241214,22.2411
23280,0.463791,0.615548,0.240149,22.2411
23340,0.464324,0.612886,0.239084,22.2411
23400,0.463791,0.610223,0.238019,22.2411
23460,0.463791,0.607561,0.236422,22.2411
23520,0.464324,0.604366,0.235357,22.2411
23580,0.464324,0.602769,0.234292,22.2411
23640,0.464856,0.600639,0.233227,22.2411
23700,0.464324,0.596379,0.232162,22.2411
23760,0.463791,0.595314,0.231097,22.2411
23820,0.464324,0.592652,0.230032,22.2411
23880,0.464324,0.590522,0.228967,22.2411
23940,0.439297,0.587859,0.227902,22.3021
24000,0.463259,0.585197,0.226837,22.4242
24060,0.462726,0.582535,0.225772,22.4242
24120,0.462726,0.579340,0.224707,22.3631
24180,0.462726,0.577210,0.224174,22.3631
24240,0.463259,0.575080,0.222577,22.3631
24300,0.463791,0.572417,0.221512,22.3631
24360,0.463791,0.570287,0.220447,22.3631
24420,0.463791,0.567625,0.219382,22.3021
24480,0.463791,0.565495,0.218850,22.3021
24540,0.463791,0.563365,0.217785,22.3021
24600,0.463259,0.560703,0.216720,22.3021
24660,0.462726,0.558573,0.215655,22.3021
24720,0.463791,0.556443,0.214057,22.3021
24780,0.463791,0.554313,0.213525,22.2411
24840,0.463259,0.552183,0.212460,22.2411
24900,0.463791,0.549521,0.211395,22.2411
24960,0.463791,0.547923,0.210330,22.2411
25020,0.463259,0.545793,0.209265,22.2411
25080,0.463259,0.543663,0.207668,22.2411
25140,0.463259,0.541533,0.206603,22.2411
25200,0.463791,0.538871,0.205538,22.2411
25260,0.462726,0.537273,0.205005,22.2411
25320,0.463259,0.534611,0.203940,22.2411
25380,0.462726,0.532481,0.202875,22.2411
25440,0.462726,0.530351,0.202343,22.2411
25500,0.463259,0.528221,0.201278,22.2411
25560,0.462726,0.526091,0.200213,22.2411
25620,0.463259,0.524494,0.199148,22.2411
25680,0.462726,0.522364,0.198083,22.2411
25740,0.462726,0.519702,0.197018,22.2411
25800,0.462726,0.518104,0.196485,22.2411
25860,0.463259,0.515974,0.195420,22.1801
25920,0.462726,0.514377,0.194356,22.2411
25980,0.463259,0.512247,0.193823,22.1801
26040,0.463259,0.511182,0.192758,22.1801
26100,0.463259,0.509052,0.191693,22.1801
26160,0.462726,0.507455,0.190628,22.1801
26220,0.462726,0.505325,0.190096,22.1801
26280,0.462194,0.503727,0.189031,22.1801
26340,0.462726,0.502130,0.187966,22.1801
26400,0.462194,0.500000,0.186901,22.1801
26460,0.461661,0.498402,0.185836,22.1801
26520,0.462726,0.496272,0.185303,22.1801
26580,0.462726,0.494675,0.185303,22.1801
26640,0.461661,0.493078,0.183706,22.1801
26700,0.462726,0.490948,0.182641,22.1801
26760,0.462726,0.489350,0.181576,22.1801
26820,0.462726,0.487753,0.181043,22.1801
26880,0.462726,0.486155,0.179979,22.1801
26940,0.462726,0.484025,0.178914,22.1801
27000,0.461661,0.482428,0.178381,22.1801
27060,0.461661,0.480830,0.177849,22.1801
27120,0.461661,0.479233,0.176251,22.1801
27180,0.461661,0.477636,0.175719,22.1801
27240,0.462194,0.475506,0.174654,22.1801
27300,0.461129,0.474441,0.173589,22.1801
27360,0.461129,0.472843,0.173589,22.1801
27420,0.462194,0.471246,0.171991,22.1801
27480,0.461661,0.469648,0.170926,22.1801
27540,0.461661,0.468051,0.170394,22.1801
27600,0.461129,0.466453,0.169329,22.1801
27660,0.461661,0.464856,0.168264,22.1801
27720,0.461661,0.463259,0.167731,22.1801
27780,0.461661,0.462726,0.166666,22.1801
27840,0.461129,0.460596,0.165602,22.1801
27900,0.461129,0.459531,0.165069,22.1801
27960,0.461661,0.457934,0.164004,22.1801
28020,0.461129,0.456336,0.163472,22.1801
28080,0.460596,0.454739,0.162407,22.1801
28140,0.460596,0.453674,0.161342,22.1801
28200,0.461129,0.452076,0.160809,22.1801
28260,0.461129,0.450479,0.159744,22.1801
28320,0.461129,0.449414,0.158679,22.1801
28380,0.460596,0.447817,0.158147,22.1801
28440,0.460596,0.447284,0.157082,22.1801
28500,0.461129,0.444089,0.156549,22.1801
28560,0.461129,0.445154,0.155484,22.1801
28620,0.461129,0.444089,0.154952,22.1801
28680,0.460596,0.443024,0.153887,22.1801
28740,0.461129,0.442492,0.153354,22.1801
28800,0.460596,0.440894,0.152289,22.1801
28860,0.460064,0.439297,0.151225,22.1191
28920,0.460596,0.438232,0.150692,22.1191
28980,0.460596,0.437167,0.149627,22.1191
29040,0.460064,0.436102,0.148562,22.1191
29100,0.460596,0.435037,0.148030,22.1191
29160,0.460064,0.433440,0.146965,22.1191
29220,0.460596,0.432375,0.146432,22.1191
29280,0.460596,0.431310,0.145367,22.1191
29340,0.460596,0.429712,0.144302,22.1191
29400,0.460064,0.428115,0.143770,22.1191
29460,0.460596,0.427050,0.142705,22.1191
29520,0.460064,0.423322,0.142172,22.1191
29580,0.460064,0.426517,0.141107,22.1191
29640,0.460064,0.425985,0.140575,22.1191
29700,0.460064,0.425452,0.139510,22.1191
29760,0.460064,0.424388,0.138977,22.1191
29820,0.460064,0.423322,0.137912,22.1191
29880,0.459531,0.422257,0.136848,22.1191
29940,0.459531,0.420660,0.136315,22.1191
30000,0.459531,0.419595,0.135783,22.1191
30060,0.459531,0.418530,0.134718,22.1191
30120,0.458999,0.417465,0.134185,22.1191
30180,0.458999,0.415868,0.133120,22.1191
30240,0.458999,0.414803,0.132588,22.1191
30300,0.458999,0.413738,0.131523,22.1191
30360,0.458999,0.412673,0.130990,22.1191
30420,0.458999,0.411608,0.129925,22.1191
30480,0.458466,0.410011,0.129393,22.1191
30540,0.458466,0.408945,0.128328,22.1191
30600,0.458466,0.407881,0.127795,22.1191
30660,0.458466,0.407348,0.126730,22.1191
30720,0.457934,0.406283,0.125665,22.1191
30780,0.457934,0.405218,0.125133,22.1191
30840,0.458466,0.404153,0.124600,22.1191
30900,0.457401,0.403088,0.123535,22.1191
30960,0.457401,0.402023,0.122471,22.1191
31020,0.456869,0.401491,0.121938,22.1191
31080,0.456869,0.400426,0.121406,22.1191
31140,0.456869,0.399361,0.120341,22.0580
31200,0.456336,0.398296,0.119808,22.1191
31260,0.456869,0.397231,0.118743,22.1191
31320,0.456336,0.396166,0.117678,22.0580
31380,0.455804,0.395101,0.117146,22.0580
31440,0.455804,0.394036,0.116081,22.0580
31500,0.455271,0.392971,0.115016,22.0580
31560,0.455271,0.392439,0.114483,22.0580
31620,0.455271,0.391374,0.113418,22.0580
31680,0.454739,0.390841,0.112886,22.0580
31740,0.454739,0.389776,0.111821,22.0580
31800,0.454206,0.388711,0.111288,22.0580
31860,0.453674,0.388179,0.110223,22.0580
31920,0.453674,0.387646,0.109691,22.0580
31980,0.453142,0.386581,0.109158,22.0580
32040,0.453142,0.386049,0.108094,22.0580
32100,0.452076,0.384984,0.107029,22.0580
32160,0.452609,0.384451,0.106496,22.0580
32220,0.452609,0.383919,0.105431,22.0580
32280,0.452609,0.383386,0.104899,22.0580
32340,0.452609,0.382854,0.103834,22.0580
32400,0.452076,0.382321,0.103301,22.0580
32460,0.451544,0.381257,0.102236,22.0580
32520,0.451011,0.380724,0.101704,22.0580
32580,0.451011,0.379659,0.101171,22.0580
32640,0.451011,0.379127,0.100106,22.0580
32700,0.451011,0.378594,0.099574,22.0580
32760,0.451011,0.378062,0.099041,22.0580
32820,0.451011,0.377529,0.098509,22.0580
32880,0.450479,0.376997,0.097444,22.0580
32940,0.450479,0.376464,0.096379,22.0580
33000,0.449947,0.375932,0.095846,22.0580
33060,0.449414,0.374867,0.095314,22.0580
33120,0.448882,0.375399,0.094249,22.0580
33180,0.448882,0.374867,0.093717,22.0580
33240,0.448882,0.374334,0.093184,22.0580
33300,0.448349,0.373802,0.092119,22.0580
33360,0.447817,0.373269,0.091587,22.0580
33420,0.447817,0.372737,0.090522,22.0580
33480,0.447284,0.372204,0.089989,22.0580
33540,0.447284,0.371139,0.089457,22.0580
33600,0.447284,0.370607,0.088924,22.0580
33660,0.446752,0.370607,0.087859,22.0580
33720,0.446219,0.370074,0.087327,22.0580
33780,0.446219,0.369009,0.086794,22.0580
33840,0.446219,0.368477,0.086262,22.0580
33900,0.446219,0.367944,0.085729,22.0580
33960,0.445687,0.367412,0.084664,21.9970
34020,0.445687,0.366880,0.084132,22.0580
34080,0.445154,0.366347,0.083599,21.9970
34140,0.445154,0.366347,0.083067,22.0580
34200,0.444622,0.365814,0.082534,21.9970
34260,0.444622,0.365282,0.082002,21.9970
34320,0.444622,0.365282,0.080937,22.0580
34380,0.444089,0.364750,0.080937,21.9970
34440,0.444089,0.364217,0.079872,21.9970
34500,0.444089,0.364217,0.079340,21.9970
34560,0.443557,0.363685,0.078807,21.9970
34620,0.443557,0.363685,0.078275,21.9970
34680,0.443024,0.363152,0.077742,21.9970
34740,0.443024,0.363152,0.077210,21.9970
34800,0.442492,0.362620,0.076677,21.9970
34860,0.441959,0.363152,0.076145,21.9970
34920,0.441959,0.569755,0.075612,21.9970
34980,0.441959,0.599041,0.075612,21.9970
35040,0.441427,0.716720,0.074547,21.9970
35100,0.441427,0.844515,0.074547,21.9970
35160,0.441427,0.873802,0.074015,21.9970
35220,0.440894,0.586794,0.073482,21.9970
35280,0.440894,0.600639,0.072950,21.9970
35340,0.440362,0.605964,0.072417,21.9970
35400,0.440362,0.606496,0.071885,21.9970
35460,0.440362,0.604899,0.071352,21.9970
35520,0.440362,0.601704,0.070820,21.9970
35580,0.440362,0.598509,0.070287,21.9970
35640,0.439829,0.595314,0.069755,21.9970
